loc	Mono	CD4	CD8	Nkcell	Bcell	Ery
chr17:61072849-61073049	3.731334966404954	0.16787859987985934	0.5096157194356409	0.827342880187571	0.5673280032623202	0.5216376090266944
chr4:15691331-15691531	2.552419083543458	-0.6266951794068719	-0.4754000874471479	-0.5837479586381323	-0.5494218314424664	-0.35173145726198424
chr6:36821170-36821370	2.6995150347784427	-0.6463427548328761	-0.49969716494349964	-0.7337106841069923	-0.20530309059841098	-0.636713914059678
chr5:169879102-169879302	2.5867214072307467	-0.746854548424418	-1.1989664464954666	-0.3267016213267122	-0.31830472505822577	-0.35173145726198424
chr10:129332420-129332620	2.658660535018321	-0.6463427548328761	-0.2946701869504201	-0.29114264226628617	-0.8387051768100753	-0.24672032446155548
chr6:11213000-11213200	3.1078815608279515	-0.4218265180229189	-0.7062156086066741	0.2015867363844426	-0.6046231879706844	-0.7442787615458879
chr6:44026612-44026812	4.585122541842143	-0.7219536821753373	0.07857449601842076	1.6781399746089598	-0.1321831349824901	0.48209145193116487
chr16:4061608-4061808	2.3420333058648617	-0.8095997201473943	-0.7991643117080081	-0.5726741528442878	-0.5650956341075016	-0.8034179646497159
chr12:121377388-121377588	2.8411511224238724	-0.39986239737948837	-0.8205958529272759	-0.5186681646449343	-0.28830845477869266	-0.06674900046429036
chr1:60148465-60148665	2.500523874428573	-0.7339887928049331	-0.5800920774172771	-0.40741352197473574	-0.7425994014926894	-0.660926736250869
chr9:95874189-95874389	3.5779337595989547	-0.2585695527084007	-0.061033558226761146	0.04867885449990343	0.6698115471100727	-0.2250612169561455
chr19:52267725-52267925	2.4733593492191837	-0.4467273842719996	-1.1060177433941327	-1.2949229493438683	-1.0667652544918973	-0.43508348255700313
chr7:40591805-40592005	3.025591570687217	0.05065597646796338	-0.27323864573115236	-0.24926907834850137	0.0268256187924092	0.11699438144826488
chr3:52236767-52236967	2.42198817296437	-0.6047310587634414	-0.7062156086066741	-0.6273950933226764	-0.7425994014926894	-0.4867465385491977
chr11:19647130-19647330	2.331475139516966	-1.185337811642274	-1.1060177433941327	-1.03659766884128	-1.4351337461031735	-0.57757471095585
chr14:69509894-69510094	3.3411707150053003	0.37568400686946235	0.4317172796620316	0.18720340053090523	-1.1661692496321836	0.13164401942857182
chr19:6087959-6088159	4.09645036433932	-0.2131127824380967	-0.19796964385672458	0.48593314944654636	1.1867159918095254	-0.9142202237457384
chr3:55660025-55660225	2.3470484477836835	-0.7756004888743678	-0.5627496474509501	-0.5915790981604853	-1.106646933335791	-1.3142436751412756
chr3:185447198-185447398	2.391668186112317	-0.8852106474898555	-0.9990653791017374	-1.072413664003471	-0.9537636200320826	-0.5184355078520221
chr14:60166240-60166440	2.2614200048650797	-0.7756004888743678	-1.020496920321005	-0.6488277526313303	-1.1661692496321836	-0.7717289953468915
chr4:25175343-25175543	2.474166497730132	-0.851211416216829	-0.7991643117080081	-0.8713370379717276	-0.4364201969826515	-0.5184355078520221
chr1:207308174-207308374	2.550062129335203	-0.8292472955733985	-0.361019843126546	-0.6950026013083309	-0.5244472523802761	-0.720065939354697
chr21:32480295-32480495	2.7552275890205684	-0.3462155906804578	-0.5926458680448335	-0.8713370379717276	-0.15607876076899965	-1.1717524467424287
chr8:145077525-145077725	2.718516998871097	-0.851211416216829	-0.8537706810153389	-0.8037295299860732	-0.19291454784916942	-0.20924022886313728
chr6:33413143-33413343	2.8072464237170993	-0.5291201314209802	-0.7799931448110066	-1.03659766884128	-0.5211490325573758	-0.10422909606270854
chr14:65121026-65121226	2.93881309076003	-1.1097268842998127	-0.4539685462278802	0.02724619519124957	0.02572186953856152	-0.31680507634934707
chr9:137351128-137351328	2.943862250886431	-0.8095997201473943	-0.5402998730597689	0.03226243222950031	-0.08727976492125328	-0.10422909606270854
chr14:99503434-99503634	2.4708430893918902	-0.7756004888743678	-0.8448929304236275	-0.8037295299860732	-0.44080920615229296	-0.636713914059678
chr12:16501992-16502192	2.7735629342937598	-0.5759851183134914	-0.5683487905484818	-0.5837479586381323	-0.1380921122798299	-0.24672032446155548
chr9:95794403-95794603	2.72019033421271	-0.1915719979399204	-0.26662126946170717	-0.2681740236646988	-0.7312224617500277	-0.7575460349531151
chr3:196347114-196347314	3.161687788082201	-0.1829586253659395	0.1263137185394116	-0.44450846032809516	-0.007103829330844996	0.24992242563622785
chr17:64427588-64427788	2.619978755402814	-0.6047310587634414	-1.1989664464954666	-0.5837479586381323	-1.1661692496321836	-0.2925922541581562
chr2:217501973-217502173	2.692231616370127	-0.4883390803414343	-0.7187693992342304	-0.24926907834850137	-0.2209350186750838	-0.3892115528604024
chr6:161787612-161787812	3.491496855528844	0.12395035859299851	0.16969446218908008	0.5776821644900934	0.4636141852925538	-0.03506003116146599
chr16:66239652-66239852	2.2414032789895235	-1.2389846183413045	-0.673040780518611	-1.1836683066736697	-1.3221321116433586	-0.720065939354697
chr9:27599206-27599406	3.0408781566265404	-0.38782728674989253	-0.34701618193548467	0.1261480888764353	0.12512586467884765	-1.0884004214474097
chr21:42768729-42768929	2.9531433594264036	-0.11260098884655478	-0.5469172493292142	-0.2974378224957054	-0.2905928636534302	0.038262132336138385
chr19:54348214-54348414	2.028162809955548	-1.2389846183413045	-1.1989664464954666	-1.03659766884128	-0.9729916795819604	-0.8867699899447348
chr7:87908289-87908489	2.7772524740099507	-0.23660543206497017	-0.4665223368554365	-0.6670177456684925	-0.1380921122798299	-0.660926736250869
chr10:95314715-95314915	3.736222609759317	0.7514220983643418	0.3644696189834593	0.5376309230478143	0.7699274106382219	0.8208030262181647
chr8:101803874-101804074	2.9643916488767346	-0.3462155906804578	-0.2277597975324274	-0.9611590213332725	-1.0159529071333209	0.04829199413355292
chr20:58621210-58621410	2.9171320158300813	-0.7559529134483637	-0.7468183167229434	-0.3794286663348974	-0.9244000318002508	0.0007820367377202041
chr6:53488421-53488621	3.068282984052032	-0.1322485642725591	-0.7925469354385628	0.15180484779193673	-0.5674084799316365	-0.6292377669480446
chr14:24042138-24042338	3.076133609656774	-0.8292472955733985	-0.5800920774172771	0.0923259891844476	0.1588104126788542	-0.20176408175150382
chr12:22882848-22883048	2.858831720042268	-0.5510842520644107	-0.4016225512428156	-0.05963063175461604	-0.902951272673506	-0.660926736250869
chr22:24836363-24836563	2.6851140063649575	-0.23660543206497017	-0.8537706810153389	-0.5915790981604853	-0.45440684547182125	-0.23345305105432818
chr5:448549-448749	3.6518925510818696	-0.30460389461102294	0.1000060372376886	-0.09255453928033722	-0.06497215666390865	0.7332979023267839
chr5:67627105-67627305	3.0861035356045883	-0.1829586253659395	-0.042423124571626177	-0.5726741528442878	0.1058978051289698	0.16748608732775802
chr14:76081615-76081815	4.278801344170175	-0.4754733247219496	-0.34367741316021916	-0.5161404506524779	1.3598399348799715	-0.2683794319669653
chr3:11612368-11612568	2.876891444844264	-0.5759851183134914	-0.5926458680448335	-0.045664738324301395	-0.6922713224094303	-0.04253617827309946
chr10:49720019-49720219	3.4713928357376855	-0.7559529134483637	-0.6944723217378789	0.02724619519124957	0.42345394938166964	0.5516415575134791
chr2:204521392-204521592	3.7809636619256604	0.8610322569798294	-0.7276471498259419	0.037605048706058845	0.3572545740696678	-0.14170919166112672
chr19:7739287-7739487	3.533246484693178	0.6132523856131702	0.1612297828144645	-0.14162147559380792	-0.010861589482431783	0.4149884485270339
chr6:127519771-127519971	3.107522219787196	0.18752617530586363	-0.42079371813981714	-0.40741352197473574	-0.7425994014926894	0.0007820367377204572
chrX:15805195-15805395	2.8617217870950884	-0.4127281529989732	-0.13941786689516714	-0.08924500922064443	-0.9600267223101334	-0.05835716636610781
chr5:150531419-150531619	3.9447630694010813	0.7215214824487111	1.0244312711460317	0.885661582096608	0.4006482242404764	0.0974013354399664
chr12:123166450-123166650	2.8539362851891945	-0.7756004888743678	-0.6944723217378789	-0.8309994333468764	-0.331269682330053	-0.06674900046429036
chr15:90517894-90518094	3.7741519502221808	-0.9804691502583208	-0.8729418479123404	-0.942254076017075	0.8534236338911213	-0.7717289953468915
chr1:185489811-185490011	2.577146896902489	-0.6266951794068719	-0.4731397131248816	-0.3436126711727062	-0.35624426139224324	-0.9459091930485628
chr18:29666996-29667196	2.7988339928444104	-0.38021482195348416	-0.9798942122047358	-0.15062420076508068	-0.48723254434122815	-0.12211614565282826
chr11:115801922-115802122	3.7810841383244926	-1.056080077600782	-0.7062156086066741	-0.016400939493294596	0.8601048540749539	-0.57757471095585
chr1:151583826-151584026	3.9539260999041614	0.15721972790927854	0.42675126168543637	-0.2425172647491972	0.012124230219032847	1.0324633195182544
chr15:79219542-79219742	3.1621908872498548	-0.4338616286525147	0.18224825281663648	0.1495746436552927	0.24018430790085496	-0.2761377635959087
chr20:39093518-39093718	2.353667558326071	-0.8095997201473943	-0.5683487905484818	-0.5726741528442878	-1.2791708840919984	-0.8867699899447348
chr9:110694423-110694623	1.9836773609743379	-0.938857454188886	-1.1060177433941327	-1.2949229493438683	-1.1868228689261993	-1.0884004214474097
chr5:172225606-172225806	3.304944080815716	-0.9804691502583208	-0.9467193841166728	-0.8713370379717276	-0.4872325443412278	0.3823837922376603
chr3:46359779-46359979	2.360395905635386	-1.056080077600782	-0.7468183167229434	-0.5623152993294784	-0.8227753370830977	-0.8034179646497159
chr1:247581169-247581369	3.052037812892896	0.12920364941607476	-0.425919628739167	-0.08600234294915278	-0.08289075575161185	0.09995505012574747
chr10:15077360-15077560	2.6625269553120336	-0.746854548424418	-0.5469172493292142	-0.44612160477339685	-0.2612292754215985	-0.6984068318492871
chr22:43391219-43391419	4.0675671355481215	-0.5170850207913843	-0.8729418479123404	-0.5837479586381323	1.1432287092937634	-0.3300723497565744
chr20:4614641-4614841	2.5199851805476716	-0.7219536821753373	-0.9798942122047358	-0.40446836555905635	-1.096128842723729	-0.43508348255700313
chr5:157809561-157809761	3.629348101697129	-0.35908134629994254	-0.23672504886782367	0.704729340136575	0.14743347293619227	-0.3759442794531751
chr15:45946189-45946389	2.7273883671428933	-0.5434717872680022	-0.5683487905484818	-0.19725698561935145	-1.1661692496321836	-0.42669164845882046
chr14:81882633-81882833	3.4902667202727673	-0.04985581712357855	-0.34701618193548467	-0.16799318678834438	0.09576227644701597	0.5655423333899455
chr6:8832011-8832211	2.1219095610473113	-1.056080077600782	-1.0728429153060697	-0.9149841726562717	-1.2419561760529503	-0.8034179646497159
chr7:77151346-77151546	2.438915739591458	-0.9804691502583208	-0.48714337431594307	-1.3600027433370665	-0.9729916795819604	-0.636713914059678
chr10:118707526-118707726	3.002131064742075	-0.851211416216829	-0.9186704666279598	-0.608490148006479	-0.23186568718976686	0.07574222793455657
chr14:76071740-76071940	2.4528607919590226	-0.9268223435592902	-0.7276471498259419	-0.4972355053362804	-0.47363490502169947	-0.6150548065542683
chr22:17202900-17203100	1.8973403968565896	-1.2389846183413045	-1.1989664464954666	-1.2487481006668677	-1.5661220290521585	-1.0292612183435816
chr18:5466299-5466499	3.1228902973043526	0.19620120418455506	-0.5800920774172771	-0.702833740830684	-1.2599428245421205	-0.8867699899447348
chr2:133142155-133142355	3.191254213653863	-0.7756004888743678	-0.4754000874471479	-0.1630541349024618	0.15680229873481444	0.2641053860300042
chr3:72674806-72675006	3.0582286198215156	-0.4754733247219496	-0.06672020206797791	0.13066969833909545	0.09302499410441063	-0.10943371300587089
chr5:11302890-11303090	3.0804785302467046	-0.12882682621694388	-0.26662126946170717	0.15275309447433505	0.020136585970765102	-0.23345305105432818
chr2:30925629-30925829	2.622460394779202	-0.8852106474898555	-0.9467193841166728	-0.4972355053362804	-0.5114822951084489	-0.3058595275653835
chr2:216565699-216565899	2.590700700881412	-0.3462155906804578	-1.1989664464954666	-0.7893461941325356	-0.33832566230454003	-0.35173145726198424
chr2:8317341-8317541	2.3267573534913124	-0.8095997201473943	-1.272743982699799	-0.6026529039543298	-1.1797668889517121	-1.3142436751412756
chr14:75808397-75808597	2.518238113789749	-0.5850834833374371	-0.9990653791017374	-0.46141951017408916	-0.41144561792046125	-0.5100436737538394
chr19:52253889-52254089	2.268768064297086	-0.746854548424418	-0.9061166760004034	-0.7490085895076846	-1.6655260241924446	-0.660926736250869
chr15:77276400-77276600	2.435975321998715	-0.8852106474898555	-0.7925469354385628	-0.7490085895076845	-0.800467728825753	-0.49422268566083116
chr12:52592599-52592799	3.300501369027431	-0.20492274600937005	-0.9321549896837448	-0.2499840306275364	0.36997463121824703	-0.06674900046429036
chr4:40565650-40565850	2.784832703017601	-0.4414740934489232	-0.6206947855335464	-0.1465605274796908	-0.3922175583705834	-0.5141967723502012
chr17:9783962-9784162	2.2584471134320823	-0.9048582229158598	-0.673040780518611	-0.7242664001393376	-0.9357769715429125	-0.8625571677535439
chr1:54358794-54358994	3.1724621224137146	-0.3802148219534839	-0.7468183167229434	-0.4913982612841311	0.24018430790085496	-0.6150548065542683
chr2:32509550-32509750	3.1084122240349688	0.028691855824532826	-0.09476911955669066	-0.008075172395350777	0.17593821203742427	-0.9459091930485628
chr16:17444156-17444356	2.4520257184675343	-0.4807266155450258	-0.8729418479123404	-0.6780915514623371	-0.8735876844416743	-0.8034179646497159
chr9:141104304-141104504	1.8778265374393042	-1.056080077600782	-1.3988675138891962	-1.1185885126804715	-1.7592995991023814	-1.3142436751412756
chr11:93341588-93341788	2.741171864491349	-0.5223383116144606	-0.19284373325737472	-0.4279991792056627	-0.43067367747033913	-0.40339451325417874
chr2:109253816-109254016	2.9723442564152753	-0.8095997201473943	-0.7682498579422112	-0.2236123194329998	-0.03316919773977642	0.038262132336138385
chr12:121716372-121716572	3.0343430856249176	-1.3145955456837655	-0.6206947855335464	-0.9611590213332725	-0.26538899924525705	0.09995505012574747
chr6:1287534-1287734	3.4919435523543583	-0.6463427548328761	-1.1989664464954666	-0.2681740236646986	-1.0810605069975099	0.5574796769258806
chr19:2168929-2169129	5.445654328782283	0.5533352567869085	0.5886677638735405	2.5108044543690804	2.434549936376804	0.994983223919836
chr2:169925971-169926171	2.929276342351643	-0.4040531241202816	-0.3161017281696879	-0.005624643555262303	-0.3120416227801748	-0.03506003116146599
chr6:151358531-151358731	2.3503105207887796	-0.8852106474898555	-0.9798942122047358	-0.5850269018293006	-1.117577601850474	-0.8625571677535439
chr20:35851504-35851704	3.961492807346868	-0.6463427548328761	-0.23489631193714933	0.24523387106898678	1.0260894076224116	-1.3142436751412756
chr14:68851223-68851423	2.6561737154105947	-0.8292472955733985	-0.9990653791017374	-0.2792478294585432	-1.1797668889517121	-0.2925922541581562
chr3:188149457-188149657	3.08940696089446	-0.7143412173789289	-0.2423241919653556	-0.9253430261710812	0.15379183972459562	-0.8867699899447348
chr7:111627220-111627420	2.2262120002187404	-0.8852106474898555	-0.9467193841166728	-1.2487481006668677	-0.7097737026232829	-0.8625571677535439
chr4:74584544-74584744	2.270566261524508	-1.0341159569573515	-0.6664234042491659	-0.942254076017075	-1.1289545415931357	-0.9459091930485628
chr15:64405235-64405435	2.4207897342326503	-0.5850834833374371	-0.8205958529272759	-0.7197447906766777	-0.5165961325730598	-0.9459091930485628
chr12:89032949-89033149	2.6821333413161876	-0.4467273842719996	-0.4016225512428156	-0.2558212746796858	-0.5165961325730598	-1.1717524467424287
chr10:26675848-26676048	2.8126594383140806	-0.6047310587634414	-0.8131679728990694	-0.47249331596793376	-0.1259200327044391	-1.1717524467424287
chr18:46423344-46423544	5.566239306458273	-0.1503676107151202	0.4586429973312045	2.386989996878891	2.6267194157781124	-0.49422268566083116
chr21:29515107-29515307	2.746804531690289	-0.31221635940743125	-0.19284373325737472	-0.702833740830684	-0.5523401442054171	-0.5184355078520221
chr2:8231223-8231423	4.287413858041727	0.8979227010803777	0.9768141125358891	1.347581870577621	0.42653349808913604	-0.08777460550046105
chr7:101775603-101775803	2.4662467291704204	-1.0341159569573515	-1.1989664464954666	-1.1185885126804715	-0.47363490502169947	-0.7575460349531151
chr22:35724489-35724689	2.6482477908767565	-0.4414740934489232	-0.42079371813981714	-0.608490148006479	-0.5494218314424664	-0.2925922541581562
chr7:129665956-129666156	2.6110159421730756	-1.185337811642274	-0.9186704666279598	-0.608490148006479	-0.8735876844416743	-0.3300723497565744
chr3:126191051-126191251	4.068830706202548	0.5776159226477651	0.5809237103635462	1.127726236090795	0.9655443513807456	0.038262132336138385
chr10:114939102-114939302	2.8626447329429654	-0.7975646095177984	-0.7991643117080081	-0.702833740830684	-0.07856979598343732	-0.9459091930485628
chr4:6775973-6776173	2.3874048234303427	-0.9966949876287101	-0.7682498579422112	-1.072413664003471	-0.5538108406121077	-0.660926736250869
chr5:159760826-159761026	3.09016961285096	-0.6089217855042348	-0.04754903517097633	-0.490683309005096	0.14885903268033016	-0.1316793298637122
chr1:64978124-64978324	2.9123736910801377	-0.08770012259747424	-0.8205958529272759	-0.942254076017075	-0.029100566030778336	-0.05835716636610781
chr19:1902033-1902233	3.348517172742361	-0.44672738427199943	-0.7468183167229434	-0.5375731099611318	-0.45440684547182125	0.40659661442885114
chr2:74967973-74968173	3.2329492551281955	-0.4883390803414343	-0.7799931448110066	-0.6735699419996771	-0.07856979598343732	0.29058973838966623
chr2:237614066-237614266	3.049856673625706	-0.5869576648608043	-0.4539685462278802	-0.46996560197547727	-0.25109374673964435	0.10743119723738093
chr17:72189638-72189838	3.147787229906029	-0.28683050070838584	-0.26662126946170717	-0.5726741528442878	0.20530180026925593	-0.10422909606270854
chr10:106006673-106006873	4.208388261812146	-1.0809809438498628	-0.6206947855335464	-0.2747262199958832	-0.1753068203188775	1.2657827203237535
chr5:86311821-86312021	2.1221161755430815	-0.851211416216829	-0.8205958529272759	-1.007333870010273	-1.2599428245421205	-0.9459091930485628
chr5:73571578-73571778	2.684826802985057	-0.6387302900364676	-0.6944723217378789	-0.2681740236646988	-0.2581497267141317	-1.0884004214474097
chr5:157812271-157812471	2.6240510639615633	-0.3462155906804578	-0.3189672644467718	-0.5264993041672872	-0.902951272673506	-0.9142202237457384
chr17:76413109-76413309	2.854981113508747	-0.49743744536538	-0.08815174328724547	-0.5837479586381323	-0.2612292754215985	-0.8408980602481341
chr10:115033252-115033452	3.3695770518251833	-0.38782728674989253	-0.5188683318405011	-0.24025338347730962	0.425766795205804	0.23989256383881333
chr11:73115227-73115427	2.4138217662734185	-0.938857454188886	-0.5926458680448335	-0.5301063440827926	-0.6295977670328746	-0.8867699899447348
chr9:30301412-30301612	2.982972593129992	-0.32287523137801233	-0.4945712543441495	-0.3143488723416994	0.005068250244545809	0.038262132336138385
chr12:65093603-65093803	3.2329294453360378	0.2880379688974053	0.14460797871275907	-0.2681740236646986	-0.017239358012798824	-0.18758112135772745
chr2:97199321-97199521	2.9570873308055132	-0.36586316610646197	-0.5469172493292142	-0.4213794154050501	0.012124230219032847	-0.5458857416530257
chr10:132429802-132430002	2.5719478374840645	-1.3145955456837655	-0.3735736337541025	-1.2949229493438683	-0.5866365394815143	-0.8034179646497159
chr6:144287554-144287754	2.3409106926997945	-1.4438532797252575	-0.8205958529272759	-1.007333870010273	-0.6046231879706844	-0.8408980602481341
chr3:33705794-33705994	2.6756974049045557	-0.8852106474898555	-0.26989987695588685	-0.4366773208057425	-0.4364201969826515	-0.5184355078520221
chr3:129677667-129677867	2.526317208260856	-0.4218265180229189	-0.4539685462278802	-0.41976627095974867	-0.45440684547182164	-1.3142436751412756
chr10:95196982-95197182	2.7540692774362703	-0.4414740934489232	-0.19284373325737472	-0.3254226781355438	-0.8227753370830977	-0.43508348255700313
chr4:173680172-173680372	2.8803226099427097	-0.5510842520644107	-0.3735736337541024	-0.5434103540132811	-0.37423090988141333	-0.06674900046429036
chr6:123034385-123034585	2.6428044149156746	-0.5170850207913843	-0.6449918630298981	-0.7197447906766777	-0.30470708573869715	-0.8034179646497159
chr6:13303114-13303314	5.182860318054006	1.7284921506873736	2.235270514097275	1.837554461710535	2.184225667255392	0.08685690168781376
chr2:8344942-8345142	2.042903939442714	-0.9048582229158598	-1.272743982699799	-0.9611590213332725	-0.9244000318002509	-0.9459091930485628
chr19:4541601-4541801	2.294172579804001	-0.7756004888743678	-0.6538696136216094	-0.7320975396616907	-0.793411748851266	-0.6984068318492871
chr11:113059131-113059331	3.167355191143663	-0.3371172256565121	-0.6258206961328965	-0.3179559122572045	0.2188994395887846	0.07574222793455657
chr2:226867245-226867445	3.0835236406712014	0.1349419326891162	-0.6258206961328965	-0.9364168319649255	-0.6668124750719224	-0.36755244535499243
chr4:26767864-26768064	2.822255635587676	-0.1973102812129617	-0.2946701869504201	-0.16347157732568451	-0.2551038349504076	-0.12844191825389945
chr11:15837790-15837990	2.5579576782275124	-0.39308057757296877	-1.3988675138891962	-0.9253430261710812	-1.2599428245421205	-0.57757471095585
chr10:80516517-80516717	4.678677177715157	0.558952410148644	0.262643165290414	1.7267517443002287	0.350612550832739	0.3058242171302434
chr22:35760288-35760488	2.420638101294685	-1.3145955456837655	-1.272743982699799	-0.5623152993294784	-0.7368528819803768	-0.5317027812592493
chr14:75165251-75165451	2.54153721463656	-0.4883390803414343	-0.7468183167229434	-0.5726741528442878	-0.902951272673506	-0.4108706603658122
chr17:4667969-4668169	2.46542078040101	-0.6243786341894456	-1.0728429153060697	-0.7848245846698758	-0.48723254434122815	-0.57757471095585
chr16:84391041-84391241	2.5844279762264346	-0.3711164569295385	-0.36844772315475255	-0.5264993041672872	-0.680410114391451	-0.43508348255700313
chr10:99484246-99484446	3.0503576247276993	-0.3174696502305078	-0.7991643117080081	-0.434149606813286	-0.24324262693242843	0.0974013354399664
chr5:171580367-171580567	2.6821711015330694	-0.8852106474898555	-0.7276471498259419	-0.36123867329773507	-0.3414052110120068	-0.27093314665274637
chr5:7251292-7251492	2.560722285043855	-0.6803419861059025	-0.3927448006511041	-0.6377539468374859	-1.59548561728399	-0.8034179646497159
chr6:109562584-109562784	2.21550814326416	-1.3145955456837655	-0.9990653791017374	-0.7386497359928751	-1.2893064127739522	-0.8625571677535439
chr12:8210550-8210750	2.500195036589233	-0.5170850207913843	-0.4539685462278802	-1.1836683066736697	-0.4997002734306309	-0.720065939354697
chr8:142305151-142305351	3.119167392054152	-0.05027915326883281	0.16490582285030977	0.019415055668896633	-0.5486970031474968	0.0974013354399664
chr18:5583197-5583397	2.8891552611053526	-0.06573600195404368	-0.41336583811161076	-1.1836683066736697	-0.45440684547182125	-0.3300723497565744
chr20:817317-817517	3.8967335490551527	-0.9804691502583208	-0.425919628739167	-0.369069812820088	0.31204033245101975	0.9416351471116018
chr3:141995766-141995966	2.8490338994245286	-0.9268223435592902	-0.20684739444843603	-0.5837479586381323	-0.10659670864420857	-0.23669046266414093
chr10:122917683-122917883	2.5847227219759734	-0.3711164569295385	-0.7519442273222934	-0.6735699419996771	-0.8470250878503186	-0.720065939354697
chr2:60937986-60938186	3.271008172778475	-0.14134692929650478	0.31498916027547874	-0.4321557113430824	-0.16234186304705064	-0.3892115528604024
chr1:23076892-23077092	2.3789116996215585	-1.0144683815313473	-0.8131679728990694	-0.5915790981604853	-0.6295977670328746	-0.57757471095585
chr13:42163070-42163270	2.7831203404234945	-0.6387302900364676	-0.17367256636037298	-0.5310209136299471	-0.9188811124004835	-0.3892115528604024
chrX:102231274-102231474	2.5218439238151276	-1.056080077600782	-0.7799931448110066	-0.8960792273400745	-1.3221321116433586	-0.43508348255700313
chr7:21619944-21620144	2.78193925093506	-0.17617680555942006	-0.5683487905484818	-0.20964642600268515	-0.5165961325730598	-0.43508348255700313
chr12:29844457-29844657	2.1906216985715874	-1.056080077600782	-1.020496920321005	-0.7679135348238819	-1.1532042923603565	-0.8867699899447348
chr9:82316696-82316896	3.70952639413494	-0.4754733247219496	-0.41336583811161093	0.7509041888135758	-0.01638050888219913	-0.5100436737538394
chr3:39680888-39681088	2.6662321393106607	-0.5639500076838956	-0.6664234042491659	-0.6488277526313303	-1.3221321116433586	-0.2925922541581562
chr10:81034056-81034256	3.07645927592541	-0.10392595996786334	-0.2423241919653556	-0.11982444264114049	0.05006376655305028	0.11699438144826488
chr7:65720095-65720295	2.323339566454981	-1.2389846183413045	-0.9467193841166728	-0.8602632321778833	-1.901664821794028	-0.636713914059678
chr8:28474638-28474838	2.6770214161532886	-1.4438532797252575	-0.5188683318405011	-0.28331150274393324	-0.6475844155220444	-0.49422268566083116
chr7:38713473-38713673	2.9400951861433304	-0.3341804800508618	-0.2423241919653556	-0.613011757469139	-0.5866365394815143	-0.020877070767689628
chr20:4394224-4394424	2.9437202358386303	-0.017342486078089383	-1.1060177433941327	-0.5017571147989406	-0.5021396441229314	-0.7442787615458879
chr10:23801489-23801689	2.4340602484321714	-0.9804691502583208	-0.5800920774172771	-0.8140883835008824	-0.5271142231851217	-0.6444722456886215
chr3:117272395-117272595	2.5580170210984017	-0.6047310587634414	-0.9990653791017374	-0.702833740830684	-0.5866365394815143	-0.40339451325417874
chr11:110843455-110843655	2.7193637891527294	-0.7756004888743678	-0.2423241919653556	-0.5590057692697856	-0.6668124750719225	-0.5317027812592493
