loc	Mono	CD4	CD8	Nkcell	Bcell	Ery
chr20:1924424-1924624	3.7336006547388845	-1.185337811642274	-1.0728429153060697	-0.6224560414367936	-0.6445048668145779	-1.0884004214474097
chr3:132002356-132002556	4.45265386457666	-0.4195099728054926	-0.8205958529272759	0.09079002989151391	-0.31204162278017517	-0.4725635781554213
chr3:129630183-129630383	3.719496430495486	-1.185337811642274	-0.9467193841166728	-1.1836683066736697	-0.811398397340436	-0.6444722456886215
chr8:142148269-142148469	4.689218859899189	-0.7756004888743678	-0.5800920774172771	-0.47249331596793376	-0.46066994774987224	0.32324458913383225
chr5:77160913-77161113	4.723070831098585	0.09226767253739823	-0.6538696136216094	-0.1646836567286516	-0.17247739172900448	0.35493355843665686
chr3:45175343-45175543	4.068160689317662	-0.39986239737948837	-0.6538696136216094	-0.369069812820088	-1.0402026579005417	-0.3058595275653835
chr9:132524926-132525126	3.7389399782560813	-0.6999895615319067	-0.9798942122047358	-0.6377539468374859	-1.1797668889517121	-0.983389288646981
chr12:110266024-110266224	4.85044093064724	-0.3681797113238882	-0.6206947855335464	-0.13171925544888316	0.09804668532175354	0.4657358175326792
chr2:230280855-230281055	4.36932946817544	-0.4414740934489232	-1.0447939978173566	-0.8791681774940805	-0.025090477820015097	-0.23345305105432818
chr19:52288305-52288505	3.8327269189023587	-1.4438532797252575	-1.1989664464954666	-0.5623152993294784	-0.6374488868400908	-0.9459091930485628
chr19:52239376-52239576	4.221868316696891	-0.8292472955733985	-0.673040780518611	-0.17383043084049393	-0.5916582306988571	-0.49422268566083116
chr6:6807102-6807302	4.454277210717126	-0.1575727666668939	-0.4665223368554365	-0.16347157732568451	0.058547568407968036	-0.15010102575930925
chr5:36657771-36657971	4.091338407625061	-1.056080077600782	-0.3161017281696879	-0.629922807315133	-0.5674084799316365	-0.3892115528604024
chr17:72565811-72566011	4.464640602494205	-0.7219536821753373	-0.8205958529272759	0.044157245037243574	-0.604623187970684	-0.24672032446155548
chr22:45820193-45820393	3.963824618410937	-0.6463427548328761	-0.45909445682723005	-0.6546649966834798	-0.834636545101077	-0.6150548065542683
chr7:36159022-36159222	3.946647392114995	-0.7339887928049331	-1.0447939978173566	-0.4803244554902867	-0.793411748851266	-0.8867699899447348
chr7:31851671-31851871	4.248823130150381	-0.7219536821753373	-1.1989664464954666	-0.39633971618089114	-0.17874049400705547	-0.4867465385491977
chr20:2273518-2273718	4.4441724828890115	-0.7756004888743678	-0.5800920774172771	-0.6780915514623371	-0.7668491522599103	0.016603024830728556
chr6:44032359-44032559	4.760275848878647	-0.2093453918425574	-0.2423241919653556	-0.013912416447499895	0.2784217558851772	0.32324458913383225
chr10:120552142-120552342	4.093355639643859	-0.9268223435592902	-0.6538696136216094	-0.4510606566592799	-0.3476683132900578	-0.6984068318492871
chr16:73188146-73188346	4.437700668046451	-1.185337811642274	-0.40622932370688897	-0.7320975396616906	-0.007103829330844996	-0.17112663079547996
chr1:234793031-234793231	4.976249749158096	-0.4883390803414343	0.1977433796777931	0.22868636955793323	0.35893246187298217	0.5312007932375784
chr6:46698746-46698946	3.7207116171066845	-0.938857454188886	-0.9990653791017374	-0.8140883835008824	-0.7340234533905038	-0.7575460349531151
chr19:47818651-47818851	4.2594653657674755	-0.6047310587634414	-1.1466204515104021	-0.8309994333468764	-0.2002813993810681	-0.57757471095585
chr1:36669263-36669463	4.147091893034617	-0.3462155906804578	-0.5627496474509501	-0.7320975396616906	-0.32341856252283674	-0.3300723497565744
chr7:157647078-157647278	5.6776646019999415	-0.16624779554558547	-0.4945712543441495	-0.2521481962850526	1.1967442429497097	0.272497220128187
chr1:59084076-59084276	4.15622750593963	-0.38782728674989253	-0.8205958529272759	-0.5977138520684467	-0.9537636200320826	-0.3300723497565744
chr3:5698888-5699088	4.393223137716225	-0.3371172256565121	-0.673040780518611	-0.4510606566592799	-0.5408458833402809	-0.09419923426529402
chr2:26231840-26232040	5.125737222812056	-0.5926959481338454	-0.9061166760004034	-0.12765558216349343	-0.37423090988141333	0.6191725947154897
chr9:115950305-115950505	4.26202764484708	-0.35908134629994254	-0.7276471498259419	-0.5557631029982939	-0.8599900451221456	-0.24672032446155548
chr22:30666983-30667183	4.627344365597578	-0.12169935387050047	-0.18622635698792953	-0.12181833811134402	-0.5959132190328684	0.10743119723738093
chr19:31368626-31368826	3.9634671702500457	-0.6175968143829262	-0.5683487905484818	-0.7987904781001903	-0.7469884106623308	-0.8625571677535439
chr15:93347190-93347390	4.738277259477927	-0.7808537796974442	-0.1348110944310935	0.006805290582118654	0.19464968882156386	0.038262132336138385
chr6:89744378-89744578	4.460674244680957	-0.3462155906804578	-0.14049773827231024	-0.11327224630995576	-0.25109374673964435	-0.4134243750515933
chr14:90553885-90554085	4.656227605002322	-1.185337811642274	-0.18028994262981846	-0.8251621892947271	0.06725753734578399	-0.17755125956031292
chr20:30743015-30743215	4.751139020100663	-0.21695785663896588	-0.5992632443142787	0.14302244732410826	-0.1380921122798299	-0.2925922541581562
chr4:108759491-108759691	4.292209041580408	-0.4218265180229189	-0.7682498579422112	-0.3443276234517412	-0.7382784417245148	-0.32004248795915985
chr3:46142442-46142642	3.9363977787544613	-1.3145955456837655	-1.0728429153060697	-0.6924748873158745	-0.7340234533905038	-1.1717524467424287
chr17:62252411-62252611	4.317204332751257	-0.39986239737948837	-0.673040780518611	-0.3267016213267122	-0.5165961325730598	-0.5833658372514438
chr12:113478575-113478775	4.535278463152608	-0.4338616286525147	-0.2175538819708222	-0.702833740830684	-0.11886405272995205	-0.24672032446155548
chr19:6057292-6057492	4.47858712537102	-0.17911355116507033	-0.6449918630298981	-0.5726741528442878	-0.18338554023863915	-0.5184355078520221
chr9:130324160-130324360	4.506793023170957	-0.18821191618901603	-0.6944723217378789	-0.9364168319649255	-0.4786565962390424	-0.17755125956031292
chr9:75835279-75835479	4.656492047965346	-0.2709503158779207	-0.03825914897161545	-0.037833598801948455	-0.8227753370830977	-0.04508989295888052
chr12:125110881-125111081	4.913995593035861	-0.27479539007878984	-0.42079371813981714	-0.12434605210380034	0.2039923398070813	-0.17755125956031292
chr20:39127184-39127384	4.478320918309282	-0.9048582229158598	-1.0728429153060697	-0.5915790981604853	-0.24324262693242843	-0.7575460349531151
chr17:72686685-72686885	4.480143242615758	-0.5170850207913843	-1.1989664464954666	-0.25287611826400647	-0.5674084799316365	-0.720065939354697
chr20:46369542-46369742	4.47049470351103	-0.6243786341894456	-1.0447939978173566	-0.6839287955144865	-0.7605860499818595	-0.2683794319669653
chr15:93779402-93779602	4.600246944231999	-0.45769993081931243	-0.4665223368554365	-0.4321557113430824	-0.37423090988141333	-0.15010102575930925
chr12:52591793-52591993	4.836537477508702	0.08316930751345254	-0.42591962873916717	-0.30399001882689	-0.18105333983119024	-0.2925922541581562
chr1:31989456-31989656	4.733879239476797	-1.0144683815313473	-0.19284373325737472	-0.7490085895076846	-0.8449217093959264	-0.03506003116146599
chr19:15321160-15321360	4.7584185398819345	-0.07566501196787827	-0.9990653791017374	-0.1927353761566913	-0.23186568718976686	-0.05608563619763669
chr19:47892491-47892691	4.592027395885452	-0.5926959481338454	-1.0447939978173566	-0.23560069477399903	-0.9729916795819604	-0.5954617605459699
chr20:39135283-39135483	4.580707672785952	-0.6999895615319067	-0.361019843126546	-0.35016486750389064	-0.3984806606486341	-0.5184355078520221
chr17:76588589-76588789	4.872249603277611	-0.15127593931033936	-0.7468183167229434	-0.6546649966834798	-0.28045733497147635	-0.23345305105432818
chr8:48540422-48540622	4.718198625139972	-0.5510842520644107	-0.34927655625775095	-0.5017571147989406	-0.5244472523802758	-0.43508348255700313
chr17:76438777-76438977	5.190196045146286	-0.6266951794068719	-0.6258206961328965	0.07342104386825007	-0.025090477820014754	-0.49422268566083116
chr14:103585467-103585667	5.036311416809391	-0.9048582229158598	-0.5683487905484818	-0.44612160477339685	-0.294054974291005	-0.17755125956031292
chr7:155383092-155383292	5.492358284327472	-0.16331104993993534	-0.16111877573281685	0.25722224640998614	-0.025090477820014754	0.17200432170143343
chr2:105189375-105189575	4.682941062682506	-0.7559529134483637	-1.1060177433941327	-0.620842896991492	-0.8058794779406687	-0.6017875331470409
chr20:48891500-48891700	5.733682283882861	-0.31221635940743125	-0.18437905388275916	0.30539099055719016	-0.3885261623870257	0.3257983038196133
chr12:54776937-54777137	5.054976476514507	-0.6803419861059025	-0.7925469354385628	-0.39050247212874173	-0.5916582306988571	-0.6984068318492871
chr17:49508057-49508257	-0.27601854407756715	1.6695920531652668	0.038782291660912405	-0.6670177456684927	-0.8227753370830977	-0.660926736250869
chr21:32558597-32558797	-0.0500093439930428	1.6300258564924326	-0.0018204164553567456	-0.5161404506524779	-0.902951272673506	-0.4134243750515933
chr16:50815058-50815258	-0.07517505956020161	2.036818981777851	0.40459909460154725	-0.21416803546534516	0.06868309708992186	-0.3300723497565744
chr3:56899189-56899389	-0.32369575932104094	1.4699393231948898	-0.2946701869504201	-1.2949229493438683	-0.8470250878503186	-0.16336829916653656
chr9:71509459-71509659	-0.36094838848452104	2.0119887183510596	0.3785607809182058	-0.6377539468374859	-0.7340234533905038	-0.459296304748194
chr4:123424469-123424669	-0.38516238028853983	2.8676172318523308	1.2333321530423207	-0.20964642600268515	-0.4364201969826515	-0.32004248795915985
chr5:156979121-156979321	-1.0504011411077983	2.6424874707195958	1.0073927719652498	-0.5726741528442878	0.2033596577593798	-0.5458857416530257
chr2:173287941-173288141	-0.902302183605642	2.048441912796523	0.41254611276503	0.07342104386825007	-1.2333802279507649	0.24244627852459438
chr2:112924502-112924702	-0.902302183605642	2.074853664732224	0.4344953151954304	-0.24343183429635196	-1.7084872517438048	-0.2761377635959087
chr5:55996635-55996835	0.14576682875258737	2.1146723657184907	0.47428751955293874	-1.1016774628344779	-0.07870381681906752	-0.9142202237457384
chr2:197917104-197917304	0.13704473480029786	2.5969902808844676	0.9503266310288376	0.05451609855205255	-0.0923014561385962	-0.4725635781554213
chr15:44847226-44847426	-0.58093855303417	2.076981609437347	0.42988854273135696	-0.5837479586381323	-0.2730904834395777	-0.6525349021526863
chr11:67644914-67645114	-1.5423752288577415	0.7065280041493334	-1.1989664464954666	-0.942254076017075	-1.096128842723729	-1.3142436751412756
chr17:57860557-57860757	0.5450895444329972	2.344455292775652	0.6927087413675087	-0.5787317215998814	0.492252945229416	-0.7575460349531151
chr2:235231761-235231961	-0.8633470623144577	1.2330394974093934	-0.42079371813981714	-1.072413664003471	-0.902951272673506	-0.5458857416530257
chr11:95032254-95032454	-1.072912640784113	2.3145986308266924	0.6607040638908833	-0.4366773208057425	-0.5538108406121077	-0.020877070767689628
chrX:57340255-57340455	-0.7152481048123012	2.3407360568436784	0.6867423775742245	-1.3600027433370665	-1.402308047233767	-1.0884004214474097
chr10:107603730-107603930	-0.7437786400234917	1.8146450039344653	0.1000060372376886	-0.44857213361348536	0.15795156354825415	0.0974013354399664
chr18:73122643-73122843	-0.7542032261034852	1.5568988331328584	-0.09989503015604052	-1.03659766884128	-0.717624822430499	-1.1717524467424287
chr14:32702551-32702751	-0.4328395955320134	1.6363822099423122	-0.14049773827231024	-0.490683309005096	-0.02070146865037367	-0.8034179646497159
chr6:143095076-143095276	-0.18431889577117408	2.7891640670903617	1.131505699349275	-0.3794286663348974	-0.21826804787023785	0.19078322253239985
chr7:70252930-70253130	-0.7767147257798	1.3916900026896424	-0.26662126946170717	-0.4913982612841311	-1.4531203945923437	-1.0292612183435816
chr11:67652212-67652412	-0.8633470623144577	1.7006075489138117	0.04119236388795013	-1.3600027433370665	-1.402308047233767	-1.0292612183435816
chr6:1530814-1531014	-0.6286157682776435	1.2999753958731635	-0.36844772315475255	-1.072413664003471	-1.310755171900697	-0.6150548065542683
chr7:66325341-66325541	-0.6286157682776435	1.947449062872963	0.277025692848645	-0.8960792273400745	-0.1407590830846755	0.038262132336138385
chr2:204073275-204073475	-0.7152481048123012	1.1523922808701585	-0.6206947855335464	-0.6839287955144864	-1.0159529071333209	-0.5184355078520221
chr2:197060147-197060347	-0.24578551673867277	1.4252441116758412	-0.35741660076840204	-0.3794286663348974	-0.7605860499818593	-0.636713914059678
chr7:55650429-55650629	-1.098078356351272	2.223434600417758	0.5521541670102119	-0.478330560020083	-0.6996381739413291	-0.26460737405167517
chr5:55456631-55456831	-0.3280123027282129	2.0291447881822977	-0.07184611266732778	-0.5112013987665951	0.35112913359847725	-0.3300723497565744
chr21:32558095-32558295	0.021881863054449602	2.558453132298329	0.879437994099825	-0.8251621892947271	-1.0531676151723688	-0.8034179646497159
chrX:31012851-31013051	-1.2461773138534284	1.4953165102441908	-0.1871570894161581	-0.4023972849364847	-1.2893064127739522	-0.8867699899447348
chr6:157515427-157515627	-1.3076439348209272	1.9492406437491399	0.26673227654335485	-0.46141951017408916	-0.5744644599061235	0.02407917194236202
chr2:205813677-205813877	-0.28474063802985683	1.6076165754619043	-0.07559795265968935	-0.18490423663433836	-1.402308047233767	-0.660926736250869
chr2:161330886-161331086	-1.1595449773187707	2.561155191564084	0.875348882846884	-0.7848245846698758	-1.1289545415931357	-1.0292612183435816
chr17:70630762-70630962	-1.2461773138534284	1.6274673457904467	-0.34701618193548467	-0.29363116531208056	-0.5052191928303982	-0.05835716636610781
