Motif	Factor	Evidence	Curated
MA0657.1_KLF13	KLF13	HT-SELEX	Y
MA0658.1_LHX6	LHX6	HT-SELEX	Y
MA0659.1_MAFG	MAFG	HT-SELEX	Y
MA0660.1_MEF2B	MEF2B	HT-SELEX	Y
MA0661.1_MEOX1	MEOX1	HT-SELEX	Y
MA0662.1_MIXL1	MIXL1	HT-SELEX	Y
MA0663.1_MLX	MLX	HT-SELEX	Y
MA0664.1_MLXIPL	MLXIPL	HT-SELEX	Y
MA0665.1_MSC	MSC	HT-SELEX	Y
MA0666.1_MSX1	MSX1	HT-SELEX	Y
MA0667.1_MYF6	MYF6	HT-SELEX	Y
MA0668.1_NEUROD2	NEUROD2	HT-SELEX	Y
MA0669.1_NEUROG2	NEUROG2	HT-SELEX	Y
MA0670.1_NFIA	NFIA	HT-SELEX	Y
MA0671.1_NFIX	NFIX	HT-SELEX	Y
MA0048.2_NHLH1	NHLH1	HT-SELEX	Y
MA0672.1_NKX2-3	NKX2-3	HT-SELEX	Y
MA0673.1_NKX2-8	NKX2-8	HT-SELEX	Y
MA0674.1_NKX6-1	NKX6-1	HT-SELEX	Y
MA0675.1_NKX6-2	NKX6-2	HT-SELEX	Y
MA0676.1_Nr2e1	Nr2e1	HT-SELEX	Y
MA0677.1_Nr2f6	Nr2f6	HT-SELEX	Y
MA0678.1_OLIG2	OLIG2	HT-SELEX	Y
MA0679.1_ONECUT1	ONECUT1	HT-SELEX	Y
MA0068.2_PAX4	PAX4	HT-SELEX	Y
MA0680.1_PAX7	PAX7	HT-SELEX	Y
MA0681.1_Phox2b	Phox2b	HT-SELEX	Y
MA0682.1_Pitx1	Pitx1	HT-SELEX	Y
MA0683.1_POU4F2	POU4F2	HT-SELEX	Y
MA0075.2_Prrx2	Prrx2	HT-SELEX	Y
MA0684.1_RUNX3	RUNX3	HT-SELEX	Y
MA0512.2_Rxra	Rxra	HT-SELEX	Y
MA0685.1_SP4	SP4	HT-SELEX	Y
MA0686.1_SPDEF	SPDEF	HT-SELEX	Y
MA0080.4_SPI1	SPI1	HT-SELEX	Y
MA0687.1_SPIC	SPIC	HT-SELEX	Y
MA0083.3_SRF	SRF	HT-SELEX	Y
MA0009.2_T	T	HT-SELEX	Y
MA0688.1_TBX2	TBX2	HT-SELEX	Y
MA0689.1_TBX20	TBX20	HT-SELEX	Y
MA0690.1_TBX21	TBX21	HT-SELEX	Y
MA0090.2_TEAD1	TEAD1	HT-SELEX	Y
MA0691.1_TFAP4	TFAP4	HT-SELEX	Y
MA0145.3_TFCP2	TFCP2	HT-SELEX	Y
MA0692.1_TFEB	TFEB	HT-SELEX	Y
MA0694.1_ZBTB7B	ZBTB7B	HT-SELEX	Y
MA0695.1_ZBTB7C	ZBTB7C	HT-SELEX	Y
MA0696.1_ZIC1	ZIC1	HT-SELEX	Y
MA0697.1_ZIC3	ZIC3	HT-SELEX	Y
MA0698.1_ZBTB18	ZBTB18	HT-SELEX	Y
MA0699.1_LBX2	LBX2	HT-SELEX	Y
MA0700.1_LHX2	LHX2	HT-SELEX	Y
MA0701.1_LHX9	LHX9	HT-SELEX	Y
MA0702.1_LMX1A	LMX1A	HT-SELEX	Y
MA0703.1_LMX1B	LMX1B	HT-SELEX	Y
MA0704.1_Lhx4	Lhx4	HT-SELEX	Y
MA0705.1_Lhx8	Lhx8	HT-SELEX	Y
MA0706.1_MEOX2	MEOX2	HT-SELEX	Y
MA0707.1_MNX1	MNX1	HT-SELEX	Y
MA0708.1_MSX2	MSX2	HT-SELEX	Y
MA0709.1_Msx3	Msx3	HT-SELEX	Y
MA0122.2_NKX3-2	NKX3-2	HT-SELEX	Y
MA0710.1_NOTO	NOTO	HT-SELEX	Y
MA0124.2_Nkx3-1	Nkx3-1	HT-SELEX	Y
MA0711.1_OTX1	OTX1	HT-SELEX	Y
MA0712.1_OTX2	OTX2	HT-SELEX	Y
MA0132.2_PDX1	PDX1	HT-SELEX	Y
MA0713.1_PHOX2A	PHOX2A	HT-SELEX	Y
MA0714.1_PITX3	PITX3	HT-SELEX	Y
MA0715.1_PROP1	PROP1	HT-SELEX	Y
MA0716.1_PRRX1	PRRX1	HT-SELEX	Y
MA0717.1_RAX2	RAX2	HT-SELEX	Y
MA0718.1_RAX	RAX	HT-SELEX	Y
MA0719.1_RHOXF1	RHOXF1	HT-SELEX	Y
MA0720.1_Shox2	Shox2	HT-SELEX	Y
MA0721.1_UNCX	UNCX	HT-SELEX	Y
MA0722.1_VAX1	VAX1	HT-SELEX	Y
MA0723.1_VAX2	VAX2	HT-SELEX	Y
MA0724.1_VENTX	VENTX	HT-SELEX	Y
MA0725.1_VSX1	VSX1	HT-SELEX	Y
MA0726.1_VSX2	VSX2	HT-SELEX	Y
MA0112.3_ESR1	ESR1	HT-SELEX	Y
MA0141.3_ESRRB	ESRRB	HT-SELEX	Y
MA0592.2_Esrra	Esrra	HT-SELEX	Y
MA0114.3_Hnf4a	Hnf4a	HT-SELEX	Y
MA0017.2_NR2F1	NR2F1	HT-SELEX	Y
MA0113.3_NR3C1	NR3C1	HT-SELEX	Y
MA0727.1_NR3C2	NR3C2	HT-SELEX	Y
MA0728.1_Nr2f6(var.2)	Nr2f6	HT-SELEX	Y
MA0729.1_RARA	RARA	HT-SELEX	Y
MA0730.1_RARA(var.2)	RARA	HT-SELEX	Y
MA0731.1_BCL6B	BCL6B	HT-SELEX	Y
MA0472.2_EGR2	EGR2	HT-SELEX	Y
MA0732.1_EGR3	EGR3	HT-SELEX	Y
MA0733.1_EGR4	EGR4	HT-SELEX	Y
MA0734.1_GLI2	GLI2	HT-SELEX	Y
MA0735.1_GLIS1	GLIS1	HT-SELEX	Y
MA0736.1_GLIS2	GLIS2	HT-SELEX	Y
MA0737.1_GLIS3	GLIS3	HT-SELEX	Y
MA0738.1_HIC2	HIC2	HT-SELEX	Y
MA0739.1_Hic1	Hic1	HT-SELEX	Y
MA0740.1_KLF14	KLF14	HT-SELEX	Y
MA0741.1_KLF16	KLF16	HT-SELEX	Y
MA0742.1_Klf12	Klf12	HT-SELEX	Y
MA0743.1_SCRT1	SCRT1	HT-SELEX	Y
MA0744.1_SCRT2	SCRT2	HT-SELEX	Y
MA0745.1_SNAI2	SNAI2	HT-SELEX	Y
MA0746.1_SP3	SP3	HT-SELEX	Y
MA0747.1_SP8	SP8	HT-SELEX	Y
MA0748.1_YY2	YY2	HT-SELEX	Y
MA0749.1_ZBED1	ZBED1	HT-SELEX	Y
MA0751.1_ZIC4	ZIC4	HT-SELEX	Y
MA0088.2_ZNF143	ZNF143	HT-SELEX	Y
MA0752.1_ZNF410	ZNF410	HT-SELEX	Y
MA0753.1_ZNF740	ZNF740	HT-SELEX	Y
MA0754.1_CUX1	CUX1	HT-SELEX	Y
MA0755.1_CUX2	CUX2	HT-SELEX	Y
MA0756.1_ONECUT2	ONECUT2	HT-SELEX	Y
MA0757.1_ONECUT3	ONECUT3	HT-SELEX	Y
MA0469.2_E2F3	E2F3	HT-SELEX	Y
MA0758.1_E2F7	E2F7	HT-SELEX	Y
MA0473.2_ELF1	ELF1	HT-SELEX	Y
MA0759.1_ELK3	ELK3	HT-SELEX	Y
MA0760.1_ERF	ERF	HT-SELEX	Y
MA0474.2_ERG	ERG	HT-SELEX	Y
MA0098.3_ETS1	ETS1	HT-SELEX	Y
MA0761.1_ETV1	ETV1	HT-SELEX	Y
MA0762.1_ETV2	ETV2	HT-SELEX	Y
MA0763.1_ETV3	ETV3	HT-SELEX	Y
MA0764.1_ETV4	ETV4	HT-SELEX	Y
MA0765.1_ETV5	ETV5	HT-SELEX	Y
MA0156.2_FEV	FEV	HT-SELEX	Y
MA0766.1_GATA5	GATA5	HT-SELEX	Y
MA0767.1_GCM2	GCM2	HT-SELEX	Y
MA0768.1_LEF1	LEF1	HT-SELEX	Y
MA0769.1_Tcf7	Tcf7	HT-SELEX	Y
MA0770.1_HSF2	HSF2	HT-SELEX	Y
MA0771.1_HSF4	HSF4	HT-SELEX	Y
MA0772.1_IRF7	IRF7	HT-SELEX	Y
MA0052.3_MEF2A	MEF2A	HT-SELEX	Y
MA0773.1_MEF2D	MEF2D	HT-SELEX	Y
MA0498.2_MEIS1	MEIS1	HT-SELEX	Y
MA0774.1_MEIS2	MEIS2	HT-SELEX	Y
MA0775.1_MEIS3	MEIS3	HT-SELEX	Y
MA0776.1_MYBL1	MYBL1	HT-SELEX	Y
MA0777.1_MYBL2	MYBL2	HT-SELEX	Y
MA0105.4_NFKB1	NFKB1	HT-SELEX	Y
MA0778.1_NFKB2	NFKB2	HT-SELEX	Y
MA0779.1_PAX1	PAX1	HT-SELEX	Y
MA0780.1_PAX3	PAX3	HT-SELEX	Y
MA0781.1_PAX9	PAX9	HT-SELEX	Y
MA0782.1_PKNOX1	PKNOX1	HT-SELEX	Y
MA0783.1_PKNOX2	PKNOX2	HT-SELEX	Y
MA0784.1_POU1F1	POU1F1	HT-SELEX	Y
MA0785.1_POU2F1	POU2F1	HT-SELEX	Y
MA0786.1_POU3F1	POU3F1	HT-SELEX	Y
MA0787.1_POU3F2	POU3F2	HT-SELEX	Y
MA0788.1_POU3F3	POU3F3	HT-SELEX	Y
MA0789.1_POU3F4	POU3F4	HT-SELEX	Y
MA0790.1_POU4F1	POU4F1	HT-SELEX	Y
MA0791.1_POU4F3	POU4F3	HT-SELEX	Y
MA0792.1_POU5F1B	POU5F1B	HT-SELEX	Y
MA0793.1_POU6F2	POU6F2	HT-SELEX	Y
MA0794.1_PROX1	PROX1	HT-SELEX	Y
MA0600.2_RFX2	RFX2	HT-SELEX	Y
MA0795.1_SMAD3	SMAD3	HT-SELEX	Y
MA0796.1_TGIF1	TGIF1	HT-SELEX	Y
MA0797.1_TGIF2	TGIF2	HT-SELEX	Y
MA0798.1_RFX3	RFX3	HT-SELEX	Y
MA0799.1_RFX4	RFX4	HT-SELEX	Y
MA0510.2_RFX5	RFX5	HT-SELEX	Y
MA0511.2_RUNX2	RUNX2	HT-SELEX	Y
MA0800.1_EOMES	EOMES	HT-SELEX	Y
MA0801.1_MGA	MGA	HT-SELEX	Y
MA0802.1_TBR1	TBR1	HT-SELEX	Y
MA0803.1_TBX15	TBX15	HT-SELEX	Y
MA0804.1_TBX19	TBX19	HT-SELEX	Y
MA0805.1_TBX1	TBX1	HT-SELEX	Y
MA0806.1_TBX4	TBX4	HT-SELEX	Y
MA0807.1_TBX5	TBX5	HT-SELEX	Y
MA0808.1_TEAD3	TEAD3	HT-SELEX	Y
MA0809.1_TEAD4	TEAD4	HT-SELEX	Y
MA0810.1_TFAP2A(var.2)	TFAP2A	HT-SELEX	Y
MA0003.3_TFAP2A	TFAP2A	HT-SELEX	Y
MA0811.1_TFAP2B	TFAP2B	HT-SELEX	Y
MA0812.1_TFAP2B(var.2)	TFAP2B	HT-SELEX	Y
MA0813.1_TFAP2B(var.3)	TFAP2B	HT-SELEX	Y
MA0524.2_TFAP2C	TFAP2C	HT-SELEX	Y
MA0814.1_TFAP2C(var.2)	TFAP2C	HT-SELEX	Y
MA0815.1_TFAP2C(var.3)	TFAP2C	HT-SELEX	Y
MA0816.1_Ascl2	Ascl2	HT-SELEX	Y
MA0461.2_Atoh1	Atoh1	HT-SELEX	Y
MA0464.2_BHLHE40	BHLHE40	HT-SELEX	Y
MA0817.1_BHLHE23	BHLHE23	HT-SELEX	Y
MA0818.1_BHLHE22	BHLHE22	HT-SELEX	Y
MA0819.1_CLOCK	CLOCK	HT-SELEX	Y
MA0820.1_FIGLA	FIGLA	HT-SELEX	Y
MA0821.1_HES5	HES5	HT-SELEX	Y
MA0822.1_HES7	HES7	HT-SELEX	Y
MA0823.1_HEY1	HEY1	HT-SELEX	Y
MA0824.1_ID4	ID4	HT-SELEX	Y
MA0058.3_MAX	MAX	HT-SELEX	Y
MA0825.1_MNT	MNT	HT-SELEX	Y
MA0826.1_OLIG1	OLIG1	HT-SELEX	Y
MA0827.1_OLIG3	OLIG3	HT-SELEX	Y
MA0828.1_SREBF2(var.2)	SREBF2	HT-SELEX	Y
MA0829.1_Srebf1(var.2)	Srebf1	HT-SELEX	Y
MA0522.2_TCF3	TCF3	HT-SELEX	Y
MA0830.1_TCF4	TCF4	HT-SELEX	Y
MA0832.1_Tcf21	Tcf21	HT-SELEX	Y
MA0833.1_ATF4	ATF4	HT-SELEX	Y
MA0834.1_ATF7	ATF7	HT-SELEX	Y
MA0835.1_BATF3	BATF3	HT-SELEX	Y
MA0466.2_CEBPB	CEBPB	HT-SELEX	Y
MA0836.1_CEBPD	CEBPD	HT-SELEX	Y
MA0837.1_CEBPE	CEBPE	HT-SELEX	Y
MA0838.1_CEBPG	CEBPG	HT-SELEX	Y
MA0839.1_CREB3L1	CREB3L1	HT-SELEX	Y
MA0840.1_Creb5	Creb5	HT-SELEX	Y
MA0117.2_Mafb	Mafb	HT-SELEX	Y
MA0841.1_NFE2	NFE2	HT-SELEX	Y
MA0842.1_NRL	NRL	HT-SELEX	Y
MA0843.1_TEF	TEF	HT-SELEX	Y
MA0844.1_XBP1	XBP1	HT-SELEX	Y
MA0845.1_FOXB1	FOXB1	HT-SELEX	Y
MA0032.2_FOXC1	FOXC1	HT-SELEX	Y
MA0846.1_FOXC2	FOXC2	HT-SELEX	Y
MA0847.1_FOXD2	FOXD2	HT-SELEX	Y
MA0848.1_FOXO4	FOXO4	HT-SELEX	Y
MA0849.1_FOXO6	FOXO6	HT-SELEX	Y
MA0850.1_FOXP3	FOXP3	HT-SELEX	Y
MA0851.1_Foxj3	Foxj3	PBM	Y
MA0853.1_Alx4	Alx4	PBM	Y
MA0854.1_Alx1	Alx1	PBM	Y
MA0855.1_RXRB	RXRB	HT-SELEX	Y
MA0856.1_RXRG	RXRG	HT-SELEX	Y
MA0857.1_Rarb	Rarb	HT-SELEX	Y
MA0858.1_Rarb(var.2)	Rarb	HT-SELEX	Y
MA0859.1_Rarg	Rarg	HT-SELEX	Y
MA0860.1_Rarg(var.2)	Rarg	HT-SELEX	Y
MA0525.2_TP63	TP63	HT-SELEX	Y
MA0106.3_TP53	TP53	HT-SELEX	Y
MA0861.1_TP73	TP73	HT-SELEX	Y
MA0862.1_GMEB2	GMEB2	HT-SELEX	Y
MA0863.1_MTF1	MTF1	HT-SELEX	Y
MA0024.3_E2F1	E2F1	HT-SELEX	Y
MA0864.1_E2F2	E2F2	HT-SELEX	Y
MA0865.1_E2F8	E2F8	HT-SELEX	Y
MA0866.1_SOX21	SOX21	HT-SELEX	Y
MA0867.1_SOX4	SOX4	HT-SELEX	Y
MA0868.1_SOX8	SOX8	HT-SELEX	Y
MA0869.1_Sox11	Sox11	HT-SELEX	Y
MA0870.1_Sox1	Sox1	HT-SELEX	Y
MA0871.1_TFEC	TFEC	HT-SELEX	Y
MA0872.1_TFAP2A(var.3)	TFAP2A	HT-SELEX	Y
MA0028.2_ELK1	ELK1	HT-SELEX	Y
MA0873.1_HOXD12	HOXD12	HT-SELEX	Y
MA0874.1_Arx	Arx	PBM	Y
MA0875.1_BARX1	BARX1	HT-SELEX	Y
MA0876.1_BSX	BSX	HT-SELEX	Y
MA0877.1_Barhl1	Barhl1	HT-SELEX	Y
MA0878.1_CDX1	CDX1	HT-SELEX	Y
MA0879.1_Dlx1	Dlx1	PBM	Y
MA0880.1_Dlx3	Dlx3	PBM	Y
