Motif	Factor	Evidence	Curated
GM.5.0.Myb_SANT.0001	MYBL2	HT-SELEX	N
GM.5.0.C2H2_ZF.0001	EGR1	ChIP-seq	N
GM.5.0.C2H2_ZF.0001	Egr1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0001	EGR	TRANSFAC	Y
GM.5.0.C2H2_ZF.0001	Egr1	JASPAR	Y
GM.5.0.C2H2_ZF.0001	Egr2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0001	EGR1	JASPAR	Y
GM.5.0.C2H2_ZF.0001	Egr4	JASPAR	N
GM.5.0.C2H2_ZF.0001	Egr2	JASPAR	Y
GM.5.0.C2H2_ZF.0001	EGR1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0001	Egr4	ChIP-seq	N
GM.5.0.C2H2_ZF.0001	EGR2	ChIP-seq	Y
GM.5.0.GATA.0001	CCNT2	ChIP-seq	N
GM.5.0.GATA.0001	GATA1	ChIP-seq	N
GM.5.0.GATA.0001	GATA2	ChIP-seq	N
GM.5.0.GATA.0001	GATA1	ChIP-seq	Y
GM.5.0.GATA.0001	Gata1	ChIP-seq	Y
GM.5.0.GATA.0001	GATA2	ChIP-seq	Y
GM.5.0.GATA.0001	Gata	JASPAR	Y
GM.5.0.GATA.0001	Gata2	ChIP-seq	N
GM.5.0.GATA.0001	TAL1	ChIP-seq	Y
GM.5.0.GATA.0001	Tal1	ChIP-seq	Y
GM.5.0.GATA.0001	TAL1	ChIP-seq	N
GM.5.0.C2H2_ZF.0002	ZEB1	JASPAR	Y
GM.5.0.C2H2_ZF.0002	Zeb1	JASPAR	N
GM.5.0.C2H2_ZF.0002	ZEB1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0002	Zeb1	ChIP-seq	N
GM.5.0.C2H2_ZF.0002	NHLH2	B1H	N
GM.5.0.C2H2_ZF.0002	Nhlh1	B1H	N
GM.5.0.C2H2_ZF.0002	SNAI1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0002	SNAI3	ChIP-seq	N
GM.5.0.C2H2_ZF.0002	Snai3	ChIP-seq	N
GM.5.0.C2H2_ZF.0002	SNAI2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0002	Snai2	ChIP-seq	N
GM.5.0.C2H2_ZF.0002	Snai1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0002	ZEB1	Unknown	N
GM.5.0.C2H2_ZF.0002	ZEB1	ChIP-seq	N
GM.5.0.bZIP.0001	CEBPB	ChIP-seq	N
GM.5.0.bZIP.0001	NFY	TRANSFAC	Y
GM.5.0.Homeodomain.0002	Dlx3	PBM	N
GM.5.0.Homeodomain.0002	Dlx4	PBM	N
GM.5.0.Homeodomain.0002	DLX5	HT-SELEX	N
GM.5.0.Homeodomain.0002	ISX	HT-SELEX	N
GM.5.0.Homeodomain.0002	Cdx4	PBM	N
GM.5.0.Homeodomain.0002	OTP	JASPAR	N
GM.5.0.Homeodomain.0002	Prrxl1	JASPAR	N
GM.5.0.Homeodomain.0002	Vsx2	JASPAR	N
GM.5.0.Homeodomain.0002	OTP	B1H	N
GM.5.0.Homeodomain.0002	Prrxl1	B1H	N
GM.5.0.Homeodomain.0002	Vsx2	B1H	N
GM.5.0.Homeodomain.0002	DLX5	SELEX	Y
GM.5.0.Homeodomain.0002	Dlx6	SELEX	N
GM.5.0.Homeodomain.0002	ISX	SELEX	Y
GM.5.0.Homeodomain.0002	DLX2	ChIP-seq	Y
GM.5.0.Homeodomain.0002	Dlx6	ChIP-seq	N
GM.5.0.Homeodomain.0002	PRRX2	ChIP-seq	Y
GM.5.0.Homeodomain.0002	Prrxl1	ChIP-seq	N
GM.5.0.Homeodomain.0002	ISX	HT-SELEX	Y
GM.5.0.Homeodomain.0002	MSX2	Unknown	N
GM.5.0.Homeodomain.0002	Msx2	PBM	N
GM.5.0.Homeodomain.0002	Prrx2	ChIP-seq	Y
GM.5.0.Ets.0001	FEV	ChIP-seq	Y
GM.5.0.Ets.0001	Fev	ChIP-seq	Y
GM.5.0.Ets.0001	ETS2	ChIP-seq	Y
GM.5.0.Ets.0001	ENSG00000235187	ChIP-seq	N
GM.5.0.Ets.0001	Etv2	ChIP-seq	N
GM.5.0.Ets.0001	Ets2	ChIP-seq	N
GM.5.0.Ets.0001	Erf	ChIP-seq	N
GM.5.0.Ets.0001	ENSMUSG00000044690	ChIP-seq	N
GM.5.0.Ets.0001	Fev	ChIP-seq	N
GM.5.0.Ets.0001	SPI1	Unknown	N
GM.5.0.Ets.0001	SPI1	JASPAR	Y
GM.5.0.bZIP.0002	Fosb	PBM	N
GM.5.0.bZIP.0002	Fos	PBM	N
GM.5.0.bZIP.0002	Fosl1	PBM	Y
GM.5.0.bZIP.0002	Jdp2	PBM	Y
GM.5.0.bZIP.0002	Junb	PBM	Y
GM.5.0.bZIP.0002	Jund	PBM	Y
GM.5.0.bZIP.0002	JUND	ChIP-seq	Y
GM.5.0.IRF.0001	IRF2	ChIP-seq	Y
GM.5.0.IRF.0001	IRF1	JASPAR	Y
GM.5.0.IRF.0001	IRF3	ChIP-seq	Y
GM.5.0.bHLH.0002	Tcfap4	PBM	Y
GM.5.0.bHLH.0002	ATOH7	B1H	N
GM.5.0.bHLH.0002	Atoh7	B1H	N
GM.5.0.bHLH.0002	TCF3	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0003	RARg	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	Rara	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	Rxra	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	Rxrg	ChIP-seq	Y
GM.5.0.bZIP.0003	BACH1	ChIP-seq	Y
GM.5.0.bZIP.0003	Bach1	ChIP-seq	N
GM.5.0.bZIP.0003	Bach2	ChIP-seq	N
GM.5.0.bZIP.0003	MAFK	ChIP-seq	Y
GM.5.0.bZIP.0003	MAFK	ChIP-seq	N
GM.5.0.bZIP.0003	NFE2	ChIP-seq	N
GM.5.0.bZIP.0003	Bach2	ChIP-seq	Y
GM.5.0.bHLH.0003	SREBF1	TRANSFAC	Y
GM.5.0.bHLH.0003	SREBF	TRANSFAC	Y
GM.5.0.HSF.0001	GTF3C2	ChIP-seq	N
GM.5.0.HSF.0001	POLR3A	ChIP-seq	N
GM.5.0.HSF.0001	POLR3G	ChIP-seq	N
GM.5.0.HSF.0001	HSF1	ChIP-seq	N
GM.5.0.HSF.0001	HSF1	ChIP-seq	Y
GM.5.0.HSF.0001	Hsf1	ChIP-seq	N
GM.5.0.HSF.0001	Hsf4	ChIP-seq	N
GM.5.0.Homeodomain.0003	HOXB7	Unknown	N
GM.5.0.Homeodomain.0003	HOXB8	Unknown	N
GM.5.0.Homeodomain.0003	HOXB7	ChIP-seq	Y
GM.5.0.Homeodomain.0003	Hoxb7	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB8	ChIP-seq	Y
GM.5.0.Homeodomain.0003	Hoxb8	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXA5	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXA6	ChIP-seq	N
GM.5.0.Homeodomain.0003	HOXD3	ChIP-seq	N
GM.5.0.Homeodomain.0003	AC012531.1	ChIP-seq	N
GM.5.0.Homeodomain.0003	HOXB4	ChIP-seq	N
GM.5.0.Homeodomain.0003	HOXC5	ChIP-seq	N
GM.5.0.Homeodomain.0003	Hoxd4	ChIP-seq	N
GM.5.0.Homeodomain.0003	Hoxb2	ChIP-seq	N
GM.5.0.Homeodomain.0003	HOXB6	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB9	ChIP-seq	N
GM.5.0.Homeodomain.0003	HOXC9	ChIP-seq	N
GM.5.0.Homeodomain.0003	Hoxb9	ChIP-seq	N
GM.5.0.Homeodomain.0003	NP_032296.2	ChIP-seq	N
GM.5.0.C2H2_ZF.0003	ZBTB6	Transfac	Y
GM.5.0.C2H2_ZF.0003	Zbtb6	Transfac	N
GM.5.0.C2H2_ZF.0003	ZBTB6	ChIP-seq	Y
GM.5.0.C2H2_ZF.0003	Zbtb6	ChIP-seq	N
GM.5.0.C2H2_ZF.0003	ZBTB6	Unknown	N
GM.5.0.C2H2_ZF.0003	ZBTB6	TRANSFAC	Y
GM.5.0.ARID_BRIGHT.0001	ARID3A	JASPAR	Y
GM.5.0.ARID_BRIGHT.0001	ARID3B	PBM	N
GM.5.0.ARID_BRIGHT.0001	ARID3C	PBM	N
GM.5.0.ARID_BRIGHT.0001	Arid3c	PBM	N
GM.5.0.ARID_BRIGHT.0001	Arid3a	PBM	Y
GM.5.0.ARID_BRIGHT.0001	ARID3B	JASPAR	N
GM.5.0.ARID_BRIGHT.0001	ARID3C	JASPAR	N
GM.5.0.ARID_BRIGHT.0001	Arid3a	JASPAR	Y
GM.5.0.ARID_BRIGHT.0001	Arid3c	JASPAR	N
GM.5.0.ARID_BRIGHT.0001	ARID3A	ChIP-seq	Y
GM.5.0.ARID_BRIGHT.0001	ARID3B	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	ARID3C	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	Arid3c	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	Arid3a	SELEX	Y
GM.5.0.Homeodomain_POU.0001	POU3F2	Transfac	Y
GM.5.0.Homeodomain_POU.0001	POU3F2	TRANSFAC	Y
GM.5.0.Homeodomain_POU.0001	NANOG	ChIP-seq	N
GM.5.0.Homeodomain_POU.0001	POU5F1	ChIP-seq	N
GM.5.0.C2H2_ZF.0004	ZIC5	Transfac	N
GM.5.0.C2H2_ZF.0004	ZIC1	Transfac	Y
GM.5.0.C2H2_ZF.0004	Zic4	Transfac	N
GM.5.0.C2H2_ZF.0004	ZIC5	ChIP-seq	N
GM.5.0.C2H2_ZF.0004	ZIC1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0004	Zic4	ChIP-seq	N
GM.5.0.C2H2_ZF.0004	ZIC1	TRANSFAC	Y
GM.5.0.C2H2_ZF.0004	Zic1	ChIP-seq	Y
GM.5.0.Homeodomain.0004	IRX4	JASPAR	N
GM.5.0.Homeodomain.0004	IRX6	JASPAR	N
GM.5.0.Homeodomain.0004	IRX1	JASPAR	N
GM.5.0.Homeodomain.0004	IRX3	JASPAR	N
GM.5.0.Homeodomain.0004	Irx1	JASPAR	N
GM.5.0.Homeodomain.0004	IRX4	B1H	N
GM.5.0.Homeodomain.0004	IRX6	B1H	N
GM.5.0.Homeodomain.0004	IRX1	B1H	N
GM.5.0.Homeodomain.0004	IRX3	B1H	N
GM.5.0.Homeodomain.0004	Irx1	B1H	N
GM.5.0.Nuclear_receptor.0004	HNF4	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0004	NR2C1	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0004	Nr2c2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0004	NR2C1	Unknown	N
GM.5.0.Nuclear_receptor.0004	Nr2c1	ChIP-seq	Y
GM.5.0.Sox.0002	SOX9	JASPAR	Y
GM.5.0.Sox.0002	Sox9	JASPAR	N
GM.5.0.Sox.0002	SRY	Transfac	Y
GM.5.0.Sox.0002	SRY	ChIP-seq	Y
GM.5.0.Sox.0002	SOX9	SELEX	Y
GM.5.0.Sox.0002	SRY	TRANSFAC	Y
GM.5.0.Sox.0002	Sry	ChIP-seq	Y
GM.5.0.DM.0001	DMRT1	TRANSFAC	Y
GM.5.0.DM.0001	DMRT1	ChIP-seq	Y
GM.5.0.DM.0001	DMRT6	ChIP-seq	Y
GM.5.0.bHLH.0004	USF1	JASPAR	Y
GM.5.0.bHLH.0004	SREBF1	Transfac	Y
GM.5.0.bHLH.0004	MITF	ChIP-seq	Y
GM.5.0.bHLH.0004	TFE3	ChIP-seq	Y
GM.5.0.bHLH.0004	USF2	ChIP-seq	Y
GM.5.0.bHLH.0004	USF1	ChIP-seq	Y
GM.5.0.bHLH.0004	EBOX	TRANSFAC	Y
GM.5.0.bHLH.0004	SREBF1	TRANSFAC	Y
GM.5.0.bHLH.0004	TFE	TRANSFAC	Y
GM.5.0.bZIP.0004	ATF4	Unknown	N
GM.5.0.bZIP.0004	ATF4	HT-SELEX	N
GM.5.0.bZIP.0004	Atf4	HT-SELEX	N
GM.5.0.bZIP.0004	ATF4	ChIP-seq	Y
GM.5.0.bZIP.0004	Atf4	ChIP-seq	Y
GM.5.0.bZIP.0004	Chop	ChIP-seq	Y
GM.5.0.bZIP.0004	CEBPG	ChIP-seq	Y
GM.5.0.bZIP.0004	Cebpg	ChIP-seq	Y
GM.5.0.bZIP.0004	ATF3	ChIP-seq	N
GM.5.0.bZIP.0004	Ddit3	ChIP-seq	Y
GM.5.0.bZIP.0004	ATF4	SELEX	Y
GM.5.0.bZIP.0004	Atf5	SELEX	N
GM.5.0.bZIP.0004	Atf4	SELEX	Y
GM.5.0.bZIP.0004	ATF4	HT-SELEX	Y
GM.5.0.bZIP.0004	MYC	ChIP-seq	N
GM.5.0.T-box.0001	Tbet	ChIP-seq	Y
GM.5.0.T-box.0001	Eomes	PBM	N
GM.5.0.T-box.0001	EOMES	HT-SELEX	N
GM.5.0.T-box.0001	TBX10	PBM	N
GM.5.0.T-box.0001	Tbx1	PBM	Y
GM.5.0.T-box.0001	Tbx10	PBM	N
GM.5.0.T-box.0001	EOMES	SELEX	Y
GM.5.0.T-box.0001	Tbx21	SELEX	N
GM.5.0.T-box.0001	TBR1	SELEX	Y
GM.5.0.T-box.0001	TBX20	SELEX	Y
GM.5.0.T-box.0001	TBX21	SELEX	Y
GM.5.0.T-box.0001	TBX20	HT-SELEX	Y
GM.5.0.T-box.0001	TBX21	HT-SELEX	Y
GM.5.0.T-box.0001	EOMES	HT-SELEX	Y
GM.5.0.T-box.0001	TBR1	HT-SELEX	Y
GM.5.0.T-box.0001	TBR1	HT-SELEX	N
GM.5.0.T-box.0001	TBX20	HT-SELEX	N
GM.5.0.T-box.0001	TBX21	HT-SELEX	N
GM.5.0.bHLH.0005	FIGLA	Unknown	N
GM.5.0.bHLH.0005	FIGLA	HT-SELEX	N
GM.5.0.bHLH.0005	ID4	HT-SELEX	N
GM.5.0.bHLH.0005	TCF3	Transfac	Y
GM.5.0.bHLH.0005	FIGLA	SELEX	Y
GM.5.0.bHLH.0005	ID2	SELEX	N
GM.5.0.bHLH.0005	ID3	SELEX	N
GM.5.0.bHLH.0005	ID1	SELEX	N
GM.5.0.bHLH.0005	ID4	SELEX	Y
GM.5.0.bHLH.0005	Id3	SELEX	N
GM.5.0.bHLH.0005	Id4	SELEX	N
GM.5.0.bHLH.0005	Id1	SELEX	N
GM.5.0.bHLH.0005	MYF6	ChIP-seq	Y
GM.5.0.bHLH.0005	Myf5	ChIP-seq	N
GM.5.0.bHLH.0005	FIGLA	HT-SELEX	Y
GM.5.0.bHLH.0005	ID4	HT-SELEX	Y
GM.5.0.bHLH.0005	Myf6	ChIP-seq	Y
GM.5.0.bHLH.0005	TCF3	TRANSFAC	Y
GM.5.0.bHLH.0005	Tcf3	PBM	N
GM.5.0.Homeodomain.0005	CRX	ChIP-seq	Y
GM.5.0.Homeodomain.0005	Crx	ChIP-seq	Y
GM.5.0.Homeodomain.0005	DMBX1	HT-SELEX	N
GM.5.0.Homeodomain.0005	DPRX	HT-SELEX	N
GM.5.0.Homeodomain.0005	GSC2	HT-SELEX	N
GM.5.0.Homeodomain.0005	GSC	HT-SELEX	N
GM.5.0.Homeodomain.0005	Otx1	PBM	Y
GM.5.0.Homeodomain.0005	Prrxl1	PBM	N
GM.5.0.Homeodomain.0005	Gsc	PBM	Y
GM.5.0.Homeodomain.0005	Gsc2	PBM	N
GM.5.0.Homeodomain.0005	Pitx1	PBM	Y
GM.5.0.Homeodomain.0005	OTP	PBM	N
GM.5.0.Homeodomain.0005	Otx2	PBM	Y
GM.5.0.Homeodomain.0005	Pitx3	PBM	Y
GM.5.0.Homeodomain.0005	Pitx2	PBM	Y
GM.5.0.Homeodomain.0005	Dmbx1	PBM	Y
GM.5.0.Homeodomain.0005	Crx	PBM	Y
GM.5.0.Homeodomain.0005	ENSMUSG00000040953	PBM	N
GM.5.0.Homeodomain.0005	Obox6	PBM	Y
GM.5.0.Homeodomain.0005	Gm4830	PBM	Y
GM.5.0.Homeodomain.0005	Obox1	PBM	Y
GM.5.0.Homeodomain.0005	Gm5889	PBM	N
GM.5.0.Homeodomain.0005	NP_663755.2	PBM	N
GM.5.0.Homeodomain.0005	Q8VHG7_MOUSE	PBM	N
GM.5.0.Homeodomain.0005	Crx	JASPAR	Y
GM.5.0.Homeodomain.0005	Prrxl1	JASPAR	N
GM.5.0.Homeodomain.0005	Gsc2	B1H	N
GM.5.0.Homeodomain.0005	DMBX1	SELEX	Y
GM.5.0.Homeodomain.0005	Prrxl1	SELEX	N
GM.5.0.Homeodomain.0005	DPRX	SELEX	Y
GM.5.0.Homeodomain.0005	GSC	SELEX	Y
GM.5.0.Homeodomain.0005	Gsc2	SELEX	N
GM.5.0.Homeodomain.0005	GSC2	SELEX	Y
GM.5.0.Homeodomain.0005	OTX1	SELEX	Y
GM.5.0.Homeodomain.0005	OTX2	SELEX	Y
GM.5.0.Homeodomain.0005	OTP	SELEX	N
GM.5.0.Homeodomain.0005	PITX1	SELEX	Y
GM.5.0.Homeodomain.0005	PITX3	SELEX	Y
GM.5.0.Homeodomain.0005	Otx1	SELEX	Y
GM.5.0.Homeodomain.0005	OTX1	ChIP-seq	Y
GM.5.0.Homeodomain.0005	Prrxl1	ChIP-seq	N
GM.5.0.Homeodomain.0005	GSC	HT-SELEX	Y
GM.5.0.Homeodomain.0005	Pitx1	HT-SELEX	Y
GM.5.0.Homeodomain.0005	OTX1	HT-SELEX	Y
GM.5.0.Homeodomain.0005	OTX2	HT-SELEX	Y
GM.5.0.Homeodomain.0005	PITX3	HT-SELEX	Y
GM.5.0.Homeodomain.0005	GSC2	HT-SELEX	Y
GM.5.0.Homeodomain.0005	Otx2	ChIP-seq	Y
GM.5.0.Homeodomain.0005	OTX1	HT-SELEX	N
GM.5.0.Homeodomain.0005	Otx1	HT-SELEX	N
GM.5.0.Homeodomain.0005	OTX2	HT-SELEX	N
GM.5.0.Homeodomain.0005	OTX2	ChIP-seq	Y
GM.5.0.Homeodomain.0005	PITX1	HT-SELEX	N
GM.5.0.Homeodomain.0005	PITX3	Unknown	N
GM.5.0.Homeodomain.0005	PITX3	HT-SELEX	N
GM.5.0.Homeodomain.0005	GSC	ChIP-seq	Y
GM.5.0.GATA.0002	GATA2	Transfac	Y
GM.5.0.GATA.0002	GATA3	Transfac	Y
GM.5.0.GATA.0002	Gata2	Transfac	N
GM.5.0.RFX.0001	RFX7	PBM	N
GM.5.0.RFX.0001	RFX6	PBM	N
GM.5.0.RFX.0001	RFX8	PBM	N
GM.5.0.RFX.0001	Rfx5	PBM	N
GM.5.0.RFX.0001	Rfx6	PBM	N
GM.5.0.RFX.0001	Rfx8	PBM	N
GM.5.0.RFX.0001	ARID2	PBM	N
GM.5.0.RFX.0001	Arid2	PBM	N
GM.5.0.RFX.0001	ARID2	JASPAR	N
GM.5.0.RFX.0001	Arid2	JASPAR	N
GM.5.0.RFX.0001	RFX7	JASPAR	N
GM.5.0.RFX.0001	RFX6	JASPAR	N
GM.5.0.RFX.0001	RFX8	JASPAR	N
GM.5.0.RFX.0001	Rfx5	JASPAR	N
GM.5.0.RFX.0001	Rfx6	JASPAR	N
GM.5.0.RFX.0001	Rfx8	JASPAR	N
GM.5.0.RFX.0001	ARID2	DeBoer11	N
GM.5.0.RFX.0001	Arid2	DeBoer11	N
GM.5.0.RFX.0001	RFX7	DeBoer11	N
GM.5.0.RFX.0001	RFX6	DeBoer11	N
GM.5.0.RFX.0001	RFX8	DeBoer11	N
GM.5.0.RFX.0001	Rfx5	DeBoer11	N
GM.5.0.RFX.0001	Rfx6	DeBoer11	N
GM.5.0.RFX.0001	Rfx8	DeBoer11	N
GM.5.0.RFX.0001	Rfx3	PBM	N
GM.5.0.RFX.0001	RFX5	ChIP-seq	N
GM.5.0.RFX.0001	Rfx4	PBM	N
GM.5.0.RFX.0001	Rfx7	PBM	N
GM.5.0.RFX.0001	Rfx5	ChIP-seq	Y
GM.5.0.bHLH.0006	ATOH1	ChIP-seq	Y
GM.5.0.bHLH.0006	Atoh1	ChIP-seq	Y
GM.5.0.bHLH.0006	BHLHA15	ChIP-seq	Y
GM.5.0.bHLH.0006	Bhlha15	ChIP-seq	Y
GM.5.0.bHLH.0006	GATA1	ChIP-seq	N
GM.5.0.bHLH.0006	GATA2	ChIP-seq	N
GM.5.0.bHLH.0006	NeuroD1	ChIP-seq	Y
GM.5.0.bHLH.0006	NEUROD1	ChIP-seq	Y
GM.5.0.bHLH.0006	Tcf21	ChIP-seq	Y
GM.5.0.bHLH.0006	Neurod1	ChIP-seq	Y
GM.5.0.bHLH.0006	NEUROD2	ChIP-seq	Y
GM.5.0.bHLH.0006	Neurod2	ChIP-seq	Y
GM.5.0.bHLH.0006	Neurog2	ChIP-seq	Y
GM.5.0.bHLH.0006	OLIG2	ChIP-seq	Y
GM.5.0.bHLH.0006	Olig2	ChIP-seq	Y
GM.5.0.bHLH.0006	PTF1A	ChIP-seq	Y
GM.5.0.bHLH.0006	Ptf1a	ChIP-seq	Y
GM.5.0.DM.0002	DMRT2	PBM	Y
GM.5.0.DM.0002	Dmrta1	PBM	N
GM.5.0.DM.0002	Dmrt2	PBM	N
GM.5.0.DM.0002	Dmrt3	PBM	N
GM.5.0.bHLH.0007	Atoh1	HT-SELEX	N
GM.5.0.bHLH.0007	TCF21	PBM	N
GM.5.0.bHLH.0007	TCF15	PBM	N
GM.5.0.bHLH.0007	TCF23	PBM	N
GM.5.0.bHLH.0007	ENSG00000187728	PBM	N
GM.5.0.bHLH.0007	Tcf21	PBM	Y
GM.5.0.bHLH.0007	Tcf15	PBM	N
GM.5.0.bHLH.0007	Bhlha15	PBM	Y
GM.5.0.bHLH.0007	NEUROD4	PBM	N
GM.5.0.bHLH.0007	NEUROD6	PBM	N
GM.5.0.bHLH.0007	ATOH7	PBM	N
GM.5.0.bHLH.0007	Neurod1	PBM	N
GM.5.0.bHLH.0007	Atoh7	PBM	N
GM.5.0.bHLH.0007	Neurod6	PBM	N
GM.5.0.bHLH.0007	Neurod4	PBM	N
GM.5.0.bHLH.0007	Atoh1	PBM	Y
GM.5.0.bHLH.0007	NEUROG3	SELEX	N
GM.5.0.bHLH.0007	NEUROD4	SELEX	N
GM.5.0.bHLH.0007	NEUROD6	SELEX	N
GM.5.0.bHLH.0007	NEUROG2	SELEX	Y
GM.5.0.bHLH.0007	NEUROG1	SELEX	N
GM.5.0.bHLH.0007	Neurog2	SELEX	N
GM.5.0.bHLH.0007	Neurod1	SELEX	N
GM.5.0.bHLH.0007	Neurod6	SELEX	N
GM.5.0.bHLH.0007	Neurod2	SELEX	N
GM.5.0.bHLH.0007	Neurog3	SELEX	N
GM.5.0.bHLH.0007	Neurod4	SELEX	N
GM.5.0.bHLH.0007	ATOH7	SELEX	N
GM.5.0.bHLH.0007	Atoh7	SELEX	N
GM.5.0.bHLH.0007	Atoh1	SELEX	Y
GM.5.0.bHLH.0007	TAL1	SELEX	Y
GM.5.0.bHLH.0007	TCF3	SELEX	Y
GM.5.0.bHLH.0007	Atoh1	HT-SELEX	Y
GM.5.0.bHLH.0007	NEUROG2	HT-SELEX	N
GM.5.0.bHLH.0007	TAL1	JASPAR	Y
GM.5.0.Rel.0001	BCL3	ChIP-seq	N
GM.5.0.Rel.0001	NFKB1	Transfac	Y
GM.5.0.Rel.0001	NFKB1	ChIP-seq	Y
