Motif	Factor	Evidence	Curated
MA0426.1_MA0426.1.YHP1	MA0426.1.YHP1	ChIP-chip	Y
MA0428.1_MA0428.1.YKL222C	MA0428.1.YKL222C	PBM, CSA and/or DIP-chip	Y
MA0429.1_MA0429.1.YLL054C	MA0429.1.YLL054C	PBM, CSA and/or DIP-chip	Y
MA0430.1_MA0430.1.YLR278C	MA0430.1.YLR278C	PBM, CSA and/or DIP-chip	Y
MA0431.1_MA0431.1.TDA9	MA0431.1.TDA9	PBM, CSA and/or DIP-chip	Y
MA0432.1_MA0432.1.YNR063W	MA0432.1.YNR063W	PBM, CSA and/or DIP-chip	Y
MA0433.1_MA0433.1.YOX1	MA0433.1.YOX1	PBM, CSA and/or DIP-chip	Y
MA0434.1_MA0434.1.YPR013C	MA0434.1.YPR013C	PBM, CSA and/or DIP-chip	Y
MA0435.1_MA0435.1.YPR015C	MA0435.1.YPR015C	PBM	Y
MA0436.1_MA0436.1.YPR022C	MA0436.1.YPR022C	PBM, CSA and/or DIP-chip	Y
MA0437.1_MA0437.1.YPR196W	MA0437.1.YPR196W	PBM, CSA and/or DIP-chip	Y
MA0438.1_MA0438.1.YRM1	MA0438.1.YRM1	PBM, CSA and/or DIP-chip	Y
MA0439.1_MA0439.1.YRR1	MA0439.1.YRR1	PBM, CSA and/or DIP-chip	Y
MA0440.1_MA0440.1.ZAP1	MA0440.1.ZAP1	ChIP-chip	Y
MA0441.1_MA0441.1.ZMS1	MA0441.1.ZMS1	PBM, CSA and/or DIP-chip	Y
MA0443.1_MA0443.1.btd	MA0443.1.btd	bacterial 1-hybrid	Y
MA0444.1_MA0444.1.CG34031	MA0444.1.CG34031	bacterial 1-hybrid	Y
MA0445.1_MA0445.1.D	MA0445.1.D	bacterial 1-hybrid	Y
MA0446.1_MA0446.1.fkh	MA0446.1.fkh	bacterial 1-hybrid	Y
MA0447.1_MA0447.1.gt	MA0447.1.gt	bacterial 1-hybrid	Y
MA0448.1_MA0448.1.H2.0	MA0448.1.H2.0	bacterial 1-hybrid	Y
MA0449.1_MA0449.1.h	MA0449.1.h	bacterial 1-hybrid	Y
MA0450.1_MA0450.1.hkb	MA0450.1.hkb	bacterial 1-hybrid	Y
MA0451.1_MA0451.1.kni	MA0451.1.kni	bacterial 1-hybrid	Y
MA0197.2_MA0197.2.nub	MA0197.2.nub	bacterial 1-hybrid	Y
MA0454.1_MA0454.1.odd	MA0454.1.odd	bacterial 1-hybrid	Y
MA0456.1_MA0456.1.opa	MA0456.1.opa	bacterial 1-hybrid	Y
MA0457.1_MA0457.1.PHDP	MA0457.1.PHDP	bacterial 1-hybrid	Y
MA0458.1_MA0458.1.slp1	MA0458.1.slp1	bacterial 1-hybrid	Y
MA0459.1_MA0459.1.tll	MA0459.1.tll	bacterial 1-hybrid	Y
MA0460.1_MA0460.1.ttk	MA0460.1.ttk	bacterial 1-hybrid	Y
MA0145.2_MA0145.2.Tfcp2l1	MA0145.2.Tfcp2l1	ChIP-seq	Y
MA0146.2_MA0146.2.Zfx	MA0146.2.Zfx	ChIP-seq	Y
MA0468.1_MA0468.1.DUX4	MA0468.1.DUX4	ChIP-seq	Y
MA0476.1_MA0476.1.FOS	MA0476.1.FOS	ChIP-seq	Y
MA0478.1_MA0478.1.FOSL2	MA0478.1.FOSL2	ChIP-seq	Y
MA0479.1_MA0479.1.FOXH1	MA0479.1.FOXH1	ChIP-seq	Y
MA0483.1_MA0483.1.Gfi1B	MA0483.1.Gfi1B	ChIP-seq	Y
MA0488.1_MA0488.1.JUN	MA0488.1.JUN	ChIP-seq	Y
MA0492.1_MA0492.1.JUND	MA0492.1.JUND	ChIP-seq	Y
MA0494.1_MA0494.1.Nr1h3::Rxra	MA0494.1.Nr1h3	ChIP-seq	Y
MA0494.1_MA0494.1.Nr1h3::Rxra	Rxra	ChIP-seq	Y
MA0497.1_MA0497.1.MEF2C	MA0497.1.MEF2C	ChIP-seq	Y
MA0501.1_MA0501.1.MAF::NFE2	MA0501.1.MAF	ChIP-seq	Y
MA0501.1_MA0501.1.MAF::NFE2	NFE2	ChIP-seq	Y
MA0504.1_MA0504.1.NR2C2	MA0504.1.NR2C2	ChIP-seq	Y
MA0515.1_MA0515.1.Sox6	MA0515.1.Sox6	ChIP-seq	Y
MA0517.1_MA0517.1.STAT1::STAT2	MA0517.1.STAT1	ChIP-seq	Y
MA0517.1_MA0517.1.STAT1::STAT2	STAT2	ChIP-seq	Y
MA0518.1_MA0518.1.Stat4	MA0518.1.Stat4	ChIP-seq	Y
MA0519.1_MA0519.1.Stat5a::Stat5b	MA0519.1.Stat5a	ChIP-seq	Y
MA0519.1_MA0519.1.Stat5a::Stat5b	Stat5b	ChIP-seq	Y
MA0520.1_MA0520.1.Stat6	MA0520.1.Stat6	ChIP-seq	Y
MA0523.1_MA0523.1.TCF7L2	MA0523.1.TCF7L2	ChIP-seq	Y
MA0527.1_MA0527.1.ZBTB33	MA0527.1.ZBTB33	ChIP-seq	Y
MA0076.2_MA0076.2.ELK4	MA0076.2.ELK4	ChIP-seq	Y
MA0258.2_MA0258.2.ESR2	MA0258.2.ESR2	ChIP-seq	Y
MA0150.2_MA0150.2.Nfe2l2	MA0150.2.Nfe2l2	ChIP-seq	Y
MA0137.3_MA0137.3.STAT1	MA0137.3.STAT1	ChIP-seq	Y
MA0144.2_MA0144.2.STAT3	MA0144.2.STAT3	ChIP-seq	Y
MA0140.2_MA0140.2.GATA1::TAL1	MA0140.2.GATA1	ChIP-seq	Y
MA0140.2_MA0140.2.GATA1::TAL1	TAL1	ChIP-seq	Y
MA0216.2_MA0216.2.cad	MA0216.2.cad	ChIP-chip	Y
MA0530.1_MA0530.1.cnc::maf-S	MA0530.1.cnc	ChIP-chip	Y
MA0530.1_MA0530.1.cnc::maf-S	maf-S	ChIP-chip	Y
MA0531.1_MA0531.1.CTCF	MA0531.1.CTCF	ChIP-chip	Y
MA0452.2_MA0452.2.Kr	MA0452.2.Kr	ChIP-chip	Y
MA0532.1_MA0532.1.Stat92E	MA0532.1.Stat92E	ChIP-chip	Y
MA0533.1_MA0533.1.su(Hw)	MA0533.1.su	ChIP-chip	Y
MA0534.1_MA0534.1.EcR::usp	MA0534.1.EcR	ChIP-seq	Y
MA0534.1_MA0534.1.EcR::usp	usp	ChIP-seq	Y
MA0237.2_MA0237.2.pan	MA0237.2.pan	ChIP-chip	Y
MA0535.1_MA0535.1.Mad	MA0535.1.Mad	ChIP-chip	Y
MA0536.1_MA0536.1.pnr	MA0536.1.pnr	ChIP-chip	Y
MA0247.2_MA0247.2.tin	MA0247.2.tin	ChIP-chip	Y
MA0537.1_MA0537.1.blmp-1	MA0537.1.blmp-1	ChIP-seq	Y
MA0538.1_MA0538.1.daf-12	MA0538.1.daf-12	ChIP-seq	Y
MA0540.1_MA0540.1.dpy-27	MA0540.1.dpy-27	ChIP-seq	Y
MA0541.1_MA0541.1.efl-1	MA0541.1.efl-1	ChIP-seq	Y
MA0542.1_MA0542.1.elt-3	MA0542.1.elt-3	ChIP-seq	Y
MA0543.1_MA0543.1.eor-1	MA0543.1.eor-1	ChIP-seq	Y
MA0544.1_MA0544.1.snpc-4	MA0544.1.snpc-4	ChIP-seq	Y
MA0545.1_MA0545.1.hlh-1	MA0545.1.hlh-1	ChIP-seq	Y
MA0546.1_MA0546.1.pha-4	MA0546.1.pha-4	ChIP-seq	Y
MA0547.1_MA0547.1.skn-1	MA0547.1.skn-1	ChIP-seq	Y
MA0549.1_MA0549.1.BZR2	MA0549.1.BZR2	ChIP-chip	Y
MA0551.1_MA0551.1.HY5	MA0551.1.HY5	ChIP-chip	Y
MA0552.1_MA0552.1.PIF1	MA0552.1.PIF1	ChIP-chip	Y
MA0553.1_MA0553.1.SMZ	MA0553.1.SMZ	ChIP-chip	Y
MA0554.1_MA0554.1.SOC1	MA0554.1.SOC1	ChIP-chip	Y
MA0555.1_MA0555.1.SVP	MA0555.1.SVP	ChIP-chip	Y
MA0556.1_MA0556.1.AP3	MA0556.1.AP3	ChIP-seq	Y
MA0557.1_MA0557.1.FHY3	MA0557.1.FHY3	ChIP-seq	Y
MA0558.1_MA0558.1.FLC	MA0558.1.FLC	ChIP-seq	Y
MA0559.1_MA0559.1.PI	MA0559.1.PI	ChIP-seq	Y
MA0560.1_MA0560.1.PIF3	MA0560.1.PIF3	ChIP-seq	Y
MA0561.1_MA0561.1.PIF4	MA0561.1.PIF4	ChIP-seq	Y
MA0562.1_MA0562.1.PIF5	MA0562.1.PIF5	ChIP-seq	Y
MA0563.1_MA0563.1.SEP3	MA0563.1.SEP3	ChIP-seq	Y
MA0564.1_MA0564.1.ABI3	MA0564.1.ABI3	PBM	Y
MA0566.1_MA0566.1.MYC2	MA0566.1.MYC2	PBM	Y
MA0567.1_MA0567.1.ERF1B	MA0567.1.ERF1B	PBM	Y
MA0568.1_MA0568.1.MYC3	MA0568.1.MYC3	PBM	Y
MA0569.1_MA0569.1.MYC4	MA0569.1.MYC4	PBM	Y
MA0005.2_MA0005.2.AG	MA0005.2.AG	SELEX	Y
MA0571.1_MA0571.1.ANT	MA0571.1.ANT	SELEX	Y
MA0573.1_MA0573.1.ATHB-9	MA0573.1.ATHB-9	SELEX	Y
MA0574.1_MA0574.1.MYB15	MA0574.1.MYB15	SELEX	Y
MA0575.1_MA0575.1.MYB77	MA0575.1.MYB77	SELEX	Y
MA0576.1_MA0576.1.RAX3	MA0576.1.RAX3	SELEX	Y
MA0578.1_MA0578.1.SPL8	MA0578.1.SPL8	SELEX	Y
MA0579.1_MA0579.1.CDC5	MA0579.1.CDC5	SELEX	Y
MA0580.1_MA0580.1.DYT1	MA0580.1.DYT1	SELEX	Y
MA0581.1_MA0581.1.LEC2	MA0581.1.LEC2	SELEX	Y
MA0582.1_MA0582.1.RAV1	MA0582.1.RAV1	SELEX	Y
MA0583.1_MA0583.1.RAV1	MA0583.1.RAV1	SELEX	Y
MA0584.1_MA0584.1.SEP1	MA0584.1.SEP1	SELEX	Y
MA0001.2_MA0001.2.AGL3	MA0001.2.AGL3	SELEX	Y
MA0585.1_MA0585.1.AGL1	MA0585.1.AGL1	SELEX	Y
MA0587.1_MA0587.1.TCP16	MA0587.1.TCP16	SELEX	Y
MA0588.1_MA0588.1.TGA1	MA0588.1.TGA1	SELEX	Y
MA0589.1_MA0589.1.WRKY1	MA0589.1.WRKY1	SELEX	Y
MA0590.1_MA0590.1.LFY	MA0590.1.LFY	SELEX-seq	Y
MA0591.1_MA0591.1.Bach1::Mafk	MA0591.1.Bach1	ChIP-seq	Y
MA0591.1_MA0591.1.Bach1::Mafk	Mafk	ChIP-seq	Y
MA0593.1_MA0593.1.FOXP2	MA0593.1.FOXP2	ChIP-seq	Y
MA0595.1_MA0595.1.SREBF1	MA0595.1.SREBF1	ChIP-seq	Y
MA0596.1_MA0596.1.SREBF2	MA0596.1.SREBF2	ChIP-seq	Y
MA0599.1_MA0599.1.KLF5	MA0599.1.KLF5	ChIP-seq	Y
MA0601.1_MA0601.1.Arid3b	MA0601.1.Arid3b	PBM	Y
MA0602.1_MA0602.1.Arid5a	MA0602.1.Arid5a	PBM	Y
MA0603.1_MA0603.1.Arntl	MA0603.1.Arntl	PBM	Y
MA0604.1_MA0604.1.Atf1	MA0604.1.Atf1	PBM	Y
MA0608.1_MA0608.1.Creb3l2	MA0608.1.Creb3l2	PBM	Y
MA0610.1_MA0610.1.DMRT3	MA0610.1.DMRT3	PBM	Y
MA0613.1_MA0613.1.FOXG1	MA0613.1.FOXG1	PBM	Y
MA0614.1_MA0614.1.Foxj2	MA0614.1.Foxj2	PBM	Y
MA0615.1_MA0615.1.Gmeb1	MA0615.1.Gmeb1	PBM	Y
MA0618.1_MA0618.1.LBX1	MA0618.1.LBX1	PBM	Y
MA0619.1_MA0619.1.LIN54	MA0619.1.LIN54	PBM	Y
MA0621.1_MA0621.1.mix-a	MA0621.1.mix-a	PBM	Y
MA0622.1_MA0622.1.Mlxip	MA0622.1.Mlxip	PBM	Y
MA0626.1_MA0626.1.Npas2	MA0626.1.Npas2	PBM	Y
MA0628.1_MA0628.1.POU6F1	MA0628.1.POU6F1	PBM	Y
MA0629.1_MA0629.1.Rhox11	MA0629.1.Rhox11	PBM	Y
MA0630.1_MA0630.1.SHOX	MA0630.1.SHOX	PBM	Y
MA0631.1_MA0631.1.Six3	MA0631.1.Six3	PBM	Y
MA0634.1_MA0634.1.ALX3	MA0634.1.ALX3	HT-SELEX	Y
MA0007.3_MA0007.3.Ar	MA0007.3.Ar	HT-SELEX	Y
MA0635.1_MA0635.1.BARHL2	MA0635.1.BARHL2	HT-SELEX	Y
MA0636.1_MA0636.1.BHLHE41	MA0636.1.BHLHE41	HT-SELEX	Y
MA0638.1_MA0638.1.CREB3	MA0638.1.CREB3	HT-SELEX	Y
MA0639.1_MA0639.1.DBP	MA0639.1.DBP	HT-SELEX	Y
MA0641.1_MA0641.1.ELF4	MA0641.1.ELF4	HT-SELEX	Y
MA0027.2_MA0027.2.EN1	MA0027.2.EN1	HT-SELEX	Y
MA0643.1_MA0643.1.Esrrg	MA0643.1.Esrrg	HT-SELEX	Y
MA0645.1_MA0645.1.ETV6	MA0645.1.ETV6	HT-SELEX	Y
MA0475.2_MA0475.2.FLI1	MA0475.2.FLI1	HT-SELEX	Y
MA0042.2_MA0042.2.FOXI1	MA0042.2.FOXI1	HT-SELEX	Y
MA0033.2_MA0033.2.FOXL1	MA0033.2.FOXL1	HT-SELEX	Y
MA0646.1_MA0646.1.GCM1	MA0646.1.GCM1	HT-SELEX	Y
MA0647.1_MA0647.1.GRHL1	MA0647.1.GRHL1	HT-SELEX	Y
MA0648.1_MA0648.1.GSC	MA0648.1.GSC	HT-SELEX	Y
MA0649.1_MA0649.1.HEY2	MA0649.1.HEY2	HT-SELEX	Y
MA0131.2_MA0131.2.HINFP	MA0131.2.HINFP	HT-SELEX	Y
MA0046.2_MA0046.2.HNF1A	MA0046.2.HNF1A	HT-SELEX	Y
MA0153.2_MA0153.2.HNF1B	MA0153.2.HNF1B	HT-SELEX	Y
MA0486.2_MA0486.2.HSF1	MA0486.2.HSF1	HT-SELEX	Y
MA0652.1_MA0652.1.IRF8	MA0652.1.IRF8	HT-SELEX	Y
MA0653.1_MA0653.1.IRF9	MA0653.1.IRF9	HT-SELEX	Y
MA0654.1_MA0654.1.ISX	MA0654.1.ISX	HT-SELEX	Y
MA0655.1_MA0655.1.JDP2	MA0655.1.JDP2	HT-SELEX	Y
MA0656.1_MA0656.1.JDP2	MA0656.1.JDP2	HT-SELEX	Y
MA0657.1_MA0657.1.KLF13	MA0657.1.KLF13	HT-SELEX	Y
MA0658.1_MA0658.1.LHX6	MA0658.1.LHX6	HT-SELEX	Y
MA0660.1_MA0660.1.MEF2B	MA0660.1.MEF2B	HT-SELEX	Y
MA0661.1_MA0661.1.MEOX1	MA0661.1.MEOX1	HT-SELEX	Y
MA0662.1_MA0662.1.MIXL1	MA0662.1.MIXL1	HT-SELEX	Y
MA0663.1_MA0663.1.MLX	MA0663.1.MLX	HT-SELEX	Y
MA0664.1_MA0664.1.MLXIPL	MA0664.1.MLXIPL	HT-SELEX	Y
MA0665.1_MA0665.1.MSC	MA0665.1.MSC	HT-SELEX	Y
MA0667.1_MA0667.1.MYF6	MA0667.1.MYF6	HT-SELEX	Y
MA0669.1_MA0669.1.NEUROG2	MA0669.1.NEUROG2	HT-SELEX	Y
MA0670.1_MA0670.1.NFIA	MA0670.1.NFIA	HT-SELEX	Y
MA0671.1_MA0671.1.NFIX	MA0671.1.NFIX	HT-SELEX	Y
MA0048.2_MA0048.2.NHLH1	MA0048.2.NHLH1	HT-SELEX	Y
MA0672.1_MA0672.1.NKX2-3	MA0672.1.NKX2-3	HT-SELEX	Y
MA0673.1_MA0673.1.NKX2-8	MA0673.1.NKX2-8	HT-SELEX	Y
MA0674.1_MA0674.1.NKX6-1	MA0674.1.NKX6-1	HT-SELEX	Y
MA0675.1_MA0675.1.NKX6-2	MA0675.1.NKX6-2	HT-SELEX	Y
MA0676.1_MA0676.1.Nr2e1	MA0676.1.Nr2e1	HT-SELEX	Y
MA0677.1_MA0677.1.Nr2f6	MA0677.1.Nr2f6	HT-SELEX	Y
MA0678.1_MA0678.1.OLIG2	MA0678.1.OLIG2	HT-SELEX	Y
MA0068.2_MA0068.2.PAX4	MA0068.2.PAX4	HT-SELEX	Y
MA0683.1_MA0683.1.POU4F2	MA0683.1.POU4F2	HT-SELEX	Y
MA0512.2_MA0512.2.Rxra	MA0512.2.Rxra	HT-SELEX	Y
MA0686.1_MA0686.1.SPDEF	MA0686.1.SPDEF	HT-SELEX	Y
MA0687.1_MA0687.1.SPIC	MA0687.1.SPIC	HT-SELEX	Y
MA0083.3_MA0083.3.SRF	MA0083.3.SRF	HT-SELEX	Y
MA0009.2_MA0009.2.TBXT	MA0009.2.TBXT	HT-SELEX	Y
MA0688.1_MA0688.1.TBX2	MA0688.1.TBX2	HT-SELEX	Y
MA0689.1_MA0689.1.TBX20	MA0689.1.TBX20	HT-SELEX	Y
MA0691.1_MA0691.1.TFAP4	MA0691.1.TFAP4	HT-SELEX	Y
MA0692.1_MA0692.1.TFEB	MA0692.1.TFEB	HT-SELEX	Y
MA0694.1_MA0694.1.ZBTB7B	MA0694.1.ZBTB7B	HT-SELEX	Y
MA0695.1_MA0695.1.ZBTB7C	MA0695.1.ZBTB7C	HT-SELEX	Y
MA0696.1_MA0696.1.ZIC1	MA0696.1.ZIC1	HT-SELEX	Y
MA0698.1_MA0698.1.ZBTB18	MA0698.1.ZBTB18	HT-SELEX	Y
MA0699.1_MA0699.1.LBX2	MA0699.1.LBX2	HT-SELEX	Y
MA0704.1_MA0704.1.Lhx4	MA0704.1.Lhx4	HT-SELEX	Y
MA0705.1_MA0705.1.Lhx8	MA0705.1.Lhx8	HT-SELEX	Y
MA0706.1_MA0706.1.MEOX2	MA0706.1.MEOX2	HT-SELEX	Y
MA0709.1_MA0709.1.Msx3	MA0709.1.Msx3	HT-SELEX	Y
MA0710.1_MA0710.1.NOTO	MA0710.1.NOTO	HT-SELEX	Y
MA0124.2_MA0124.2.Nkx3-1	MA0124.2.Nkx3-1	HT-SELEX	Y
MA0711.1_MA0711.1.OTX1	MA0711.1.OTX1	HT-SELEX	Y
MA0132.2_MA0132.2.PDX1	MA0132.2.PDX1	HT-SELEX	Y
MA0713.1_MA0713.1.PHOX2A	MA0713.1.PHOX2A	HT-SELEX	Y
MA0714.1_MA0714.1.PITX3	MA0714.1.PITX3	HT-SELEX	Y
MA0715.1_MA0715.1.PROP1	MA0715.1.PROP1	HT-SELEX	Y
MA0716.1_MA0716.1.PRRX1	MA0716.1.PRRX1	HT-SELEX	Y
MA0717.1_MA0717.1.RAX2	MA0717.1.RAX2	HT-SELEX	Y
MA0718.1_MA0718.1.RAX	MA0718.1.RAX	HT-SELEX	Y
MA0719.1_MA0719.1.RHOXF1	MA0719.1.RHOXF1	HT-SELEX	Y
MA0720.1_MA0720.1.Shox2	MA0720.1.Shox2	HT-SELEX	Y
MA0721.1_MA0721.1.UNCX	MA0721.1.UNCX	HT-SELEX	Y
MA0722.1_MA0722.1.VAX1	MA0722.1.VAX1	HT-SELEX	Y
MA0724.1_MA0724.1.VENTX	MA0724.1.VENTX	HT-SELEX	Y
MA0725.1_MA0725.1.VSX1	MA0725.1.VSX1	HT-SELEX	Y
MA0726.1_MA0726.1.VSX2	MA0726.1.VSX2	HT-SELEX	Y
MA0112.3_MA0112.3.ESR1	MA0112.3.ESR1	HT-SELEX	Y
MA0141.3_MA0141.3.ESRRB	MA0141.3.ESRRB	HT-SELEX	Y
MA0017.2_MA0017.2.NR2F1	MA0017.2.NR2F1	HT-SELEX	Y
MA0113.3_MA0113.3.NR3C1	MA0113.3.NR3C1	HT-SELEX	Y
MA0727.1_MA0727.1.NR3C2	MA0727.1.NR3C2	HT-SELEX	Y
MA0728.1_MA0728.1.Nr2F6	MA0728.1.Nr2F6	HT-SELEX	Y
MA0729.1_MA0729.1.RARA	MA0729.1.RARA	HT-SELEX	Y
MA0730.1_MA0730.1.RARA	MA0730.1.RARA	HT-SELEX	Y
MA0731.1_MA0731.1.BCL6B	MA0731.1.BCL6B	HT-SELEX	Y
MA0472.2_MA0472.2.EGR2	MA0472.2.EGR2	HT-SELEX	Y
MA0732.1_MA0732.1.EGR3	MA0732.1.EGR3	HT-SELEX	Y
MA0733.1_MA0733.1.EGR4	MA0733.1.EGR4	HT-SELEX	Y
MA0735.1_MA0735.1.GLIS1	MA0735.1.GLIS1	HT-SELEX	Y
MA0736.1_MA0736.1.GLIS2	MA0736.1.GLIS2	HT-SELEX	Y
MA0737.1_MA0737.1.GLIS3	MA0737.1.GLIS3	HT-SELEX	Y
MA0738.1_MA0738.1.HIC2	MA0738.1.HIC2	HT-SELEX	Y
MA0739.1_MA0739.1.Hic1	MA0739.1.Hic1	HT-SELEX	Y
MA0741.1_MA0741.1.KLF16	MA0741.1.KLF16	HT-SELEX	Y
MA0747.1_MA0747.1.SP8	MA0747.1.SP8	HT-SELEX	Y
MA0749.1_MA0749.1.ZBED1	MA0749.1.ZBED1	HT-SELEX	Y
MA0751.1_MA0751.1.ZIC4	MA0751.1.ZIC4	HT-SELEX	Y
MA0088.2_MA0088.2.ZNF143	MA0088.2.ZNF143	HT-SELEX	Y
MA0752.1_MA0752.1.ZNF410	MA0752.1.ZNF410	HT-SELEX	Y
MA0755.1_MA0755.1.CUX2	MA0755.1.CUX2	HT-SELEX	Y
MA0757.1_MA0757.1.ONECUT3	MA0757.1.ONECUT3	HT-SELEX	Y
MA0758.1_MA0758.1.E2F7	MA0758.1.E2F7	HT-SELEX	Y
MA0760.1_MA0760.1.ERF	MA0760.1.ERF	HT-SELEX	Y
MA0098.3_MA0098.3.ETS1	MA0098.3.ETS1	HT-SELEX	Y
MA0762.1_MA0762.1.ETV2	MA0762.1.ETV2	HT-SELEX	Y
MA0763.1_MA0763.1.ETV3	MA0763.1.ETV3	HT-SELEX	Y
MA0767.1_MA0767.1.GCM2	MA0767.1.GCM2	HT-SELEX	Y
MA0770.1_MA0770.1.HSF2	MA0770.1.HSF2	HT-SELEX	Y
MA0771.1_MA0771.1.HSF4	MA0771.1.HSF4	HT-SELEX	Y
MA0772.1_MA0772.1.IRF7	MA0772.1.IRF7	HT-SELEX	Y
MA0773.1_MA0773.1.MEF2D	MA0773.1.MEF2D	HT-SELEX	Y
MA0498.2_MA0498.2.MEIS1	MA0498.2.MEIS1	HT-SELEX	Y
MA0774.1_MA0774.1.MEIS2	MA0774.1.MEIS2	HT-SELEX	Y
MA0775.1_MA0775.1.MEIS3	MA0775.1.MEIS3	HT-SELEX	Y
MA0776.1_MA0776.1.MYBL1	MA0776.1.MYBL1	HT-SELEX	Y
MA0777.1_MA0777.1.MYBL2	MA0777.1.MYBL2	HT-SELEX	Y
MA0105.4_MA0105.4.NFKB1	MA0105.4.NFKB1	HT-SELEX	Y
MA0778.1_MA0778.1.NFKB2	MA0778.1.NFKB2	HT-SELEX	Y
MA0779.1_MA0779.1.PAX1	MA0779.1.PAX1	HT-SELEX	Y
MA0780.1_MA0780.1.PAX3	MA0780.1.PAX3	HT-SELEX	Y
MA0781.1_MA0781.1.PAX9	MA0781.1.PAX9	HT-SELEX	Y
MA0783.1_MA0783.1.PKNOX2	MA0783.1.PKNOX2	HT-SELEX	Y
MA0785.1_MA0785.1.POU2F1	MA0785.1.POU2F1	HT-SELEX	Y
MA0786.1_MA0786.1.POU3F1	MA0786.1.POU3F1	HT-SELEX	Y
MA0787.1_MA0787.1.POU3F2	MA0787.1.POU3F2	HT-SELEX	Y
MA0788.1_MA0788.1.POU3F3	MA0788.1.POU3F3	HT-SELEX	Y
MA0789.1_MA0789.1.POU3F4	MA0789.1.POU3F4	HT-SELEX	Y
MA0790.1_MA0790.1.POU4F1	MA0790.1.POU4F1	HT-SELEX	Y
MA0791.1_MA0791.1.POU4F3	MA0791.1.POU4F3	HT-SELEX	Y
MA0792.1_MA0792.1.POU5F1B	MA0792.1.POU5F1B	HT-SELEX	Y
MA0793.1_MA0793.1.POU6F2	MA0793.1.POU6F2	HT-SELEX	Y
MA0794.1_MA0794.1.PROX1	MA0794.1.PROX1	HT-SELEX	Y
MA0600.2_MA0600.2.RFX2	MA0600.2.RFX2	HT-SELEX	Y
MA0795.1_MA0795.1.SMAD3	MA0795.1.SMAD3	HT-SELEX	Y
MA0796.1_MA0796.1.TGIF1	MA0796.1.TGIF1	HT-SELEX	Y
MA0797.1_MA0797.1.TGIF2	MA0797.1.TGIF2	HT-SELEX	Y
MA0510.2_MA0510.2.RFX5	MA0510.2.RFX5	HT-SELEX	Y
MA0511.2_MA0511.2.RUNX2	MA0511.2.RUNX2	HT-SELEX	Y
MA0800.1_MA0800.1.EOMES	MA0800.1.EOMES	HT-SELEX	Y
MA0801.1_MA0801.1.MGA	MA0801.1.MGA	HT-SELEX	Y
MA0802.1_MA0802.1.TBR1	MA0802.1.TBR1	HT-SELEX	Y
MA0803.1_MA0803.1.TBX15	MA0803.1.TBX15	HT-SELEX	Y
MA0804.1_MA0804.1.TBX19	MA0804.1.TBX19	HT-SELEX	Y
MA0805.1_MA0805.1.TBX1	MA0805.1.TBX1	HT-SELEX	Y
MA0806.1_MA0806.1.TBX4	MA0806.1.TBX4	HT-SELEX	Y
MA0807.1_MA0807.1.TBX5	MA0807.1.TBX5	HT-SELEX	Y
MA0808.1_MA0808.1.TEAD3	MA0808.1.TEAD3	HT-SELEX	Y
MA0810.1_MA0810.1.TFAP2A	MA0810.1.TFAP2A	HT-SELEX	Y
MA0811.1_MA0811.1.TFAP2B	MA0811.1.TFAP2B	HT-SELEX	Y
MA0812.1_MA0812.1.TFAP2B	MA0812.1.TFAP2B	HT-SELEX	Y
MA0813.1_MA0813.1.TFAP2B	MA0813.1.TFAP2B	HT-SELEX	Y
MA0524.2_MA0524.2.TFAP2C	MA0524.2.TFAP2C	HT-SELEX	Y
MA0815.1_MA0815.1.TFAP2C	MA0815.1.TFAP2C	HT-SELEX	Y
MA0816.1_MA0816.1.Ascl2	MA0816.1.Ascl2	HT-SELEX	Y
MA0461.2_MA0461.2.Atoh1	MA0461.2.Atoh1	HT-SELEX	Y
MA0464.2_MA0464.2.BHLHE40	MA0464.2.BHLHE40	HT-SELEX	Y
MA0817.1_MA0817.1.BHLHE23	MA0817.1.BHLHE23	HT-SELEX	Y
MA0820.1_MA0820.1.FIGLA	MA0820.1.FIGLA	HT-SELEX	Y
MA0822.1_MA0822.1.HES7	MA0822.1.HES7	HT-SELEX	Y
MA0823.1_MA0823.1.HEY1	MA0823.1.HEY1	HT-SELEX	Y
MA0058.3_MA0058.3.MAX	MA0058.3.MAX	HT-SELEX	Y
MA0825.1_MA0825.1.MNT	MA0825.1.MNT	HT-SELEX	Y
MA0826.1_MA0826.1.OLIG1	MA0826.1.OLIG1	HT-SELEX	Y
MA0827.1_MA0827.1.OLIG3	MA0827.1.OLIG3	HT-SELEX	Y
MA0832.1_MA0832.1.Tcf21	MA0832.1.Tcf21	HT-SELEX	Y
MA0834.1_MA0834.1.ATF7	MA0834.1.ATF7	HT-SELEX	Y
MA0838.1_MA0838.1.CEBPG	MA0838.1.CEBPG	HT-SELEX	Y
MA0839.1_MA0839.1.CREB3L1	MA0839.1.CREB3L1	HT-SELEX	Y
MA0840.1_MA0840.1.Creb5	MA0840.1.Creb5	HT-SELEX	Y
MA0117.2_MA0117.2.Mafb	MA0117.2.Mafb	HT-SELEX	Y
MA0841.1_MA0841.1.NFE2	MA0841.1.NFE2	HT-SELEX	Y
MA0843.1_MA0843.1.TEF	MA0843.1.TEF	HT-SELEX	Y
